3654,72,76
3654,64,66
3655,72,88
3655,64,68
3655,72,76
3656,64,0
3656,64,68
3656,64,68
3656,64,66
3656,72,76
3656,64,0
3656,72,74
3656,64,0
3657,72,76
3657,64,80
3657,64,68
3657,72,74
3657,72,88
3657,64,68
3657,72,88
3658,64,68
3658,64,68
3658,72,74
3658,64,68
3658,64,66
3658,64,66
3658,64,66
3659,64,68
3659,72,76
3659,64,68
3659,64,66
3660,72,8
3660,64,66
3660,64,68
3660,64,80
3660,64,80
3660,64,68
3661,64,0
3661,64,0
3662,64,66
3662,72,88
3662,64,96
3662,72,74
3663,72,74
3663,64,68
3663,64,80
3664,64,80
3664,72,8
3664,64,66
3664,64,0
3664,72,76
3664,64,68
3664,72,74
3664,64,0
3664,64,0
3664,64,66
3665,72,76
3665,72,76
3665,72,76
3665,64,80
3665,64,0
3666,64,0
3666,72,76
3666,64,68
3666,72,8
3666,72,76
3666,64,68
3666,64,68
3666,64,72
3666,64,0
3666,64,66
3666,72,8
3666,64,80
3666,72,8
3667,64,80
3667,72,76
3667,72,64
3667,72,74
3668,72,88
3668,72,88
3668,64,0
3668,64,80
3669,72,74
3669,64,68
3669,72,76
3669,64,68
3669,64,72
3669,64,96
3669,64,96
3669,64,0
3669,72,64
3670,72,74
3670,64,0
3670,72,8
3670,64,68
3670,72,76
3670,72,88
3670,64,66
3670,64,0
3670,64,0
3670,72,74
3671,64,0
3671,72,76
3671,64,68
3671,72,8
3671,64,66
3671,72,74
3671,64,0
3672,64,68
3672,64,68
3672,72,76
3672,64,0
3672,64,66
3672,72,104
3673,72,104
3673,72,76
3673,64,0
3673,72,76
3673,64,68
3673,72,76
3674,64,68
3674,72,76
3674,64,66
3674,64,72
3674,72,76
3674,64,80
3674,72,104
3674,72,74
3675,72,8
3675,64,0
3675,0,16
3675,72,76
3675,72,76
3675,64,68
3675,64,0
3675,72,76
3675,72,76
3675,72,88
3675,64,66
3675,72,104
3676,72,76
3676,64,0
3676,72,76
3676,72,74
3676,64,68
3676,64,0
3676,72,76
3676,72,74
3676,72,8
3676,64,72
3676,64,66
3677,72,8
3677,64,66
3677,72,8
3677,64,96
3677,64,66
3678,88,80
3678,64,66
3678,72,104
3678,64,66
3678,72,76
3678,64,80
3678,72,8
3678,72,74
3679,72,76
3679,64,0
