current_time,blood_slide_prev,KNY--C1x,KNY--C1X,KNY--C2x,KNY--C2X,KNY--Y1x,KNY--Y1X,KNY--Y2x,KNY--Y2X,KYY--C1x,KYY--C1X,KYY--C2x,KYY--C2X,KYY--Y1x,KYY--Y1X,KYY--Y2x,KYY--Y2X,KNF--C1x,KNF--C1X,KNF--C2x,KNF--C2X,KNF--Y1x,KNF--Y1X,KNF--Y2x,KNF--Y2X,KYF--C1x,KYF--C1X,KYF--C2x,KYF--C2X,KYF--Y1x,KYF--Y1X,KYF--Y2x,KYF--Y2X,KNYNYC1x,KNYNYC1X,KNYNYC2x,KNYNYC2X,KNYNYY1x,KNYNYY1X,KNYNYY2x,KNYNYY2X,KYYYYC1x,KYYYYC1X,KYYYYC2x,KYYYYC2X,KYYYYY1x,KYYYYY1X,KYYYYY2x,KYYYYY2X,KNFNFC1x,KNFNFC1X,KNFNFC2x,KNFNFC2X,KNFNFY1x,KNFNFY1X,KNFNFY2x,KNFNFY2X,KYFYFC1x,KYFYFC1X,KYFYFC2x,KYFYFC2X,KYFYFY1x,KYFYFY1X,KYFYFY2x,KYFYFY2X,TNY--C1x,TNY--C1X,TNY--C2x,TNY--C2X,TNY--Y1x,TNY--Y1X,TNY--Y2x,TNY--Y2X,TYY--C1x,TYY--C1X,TYY--C2x,TYY--C2X,TYY--Y1x,TYY--Y1X,TYY--Y2x,TYY--Y2X,TNF--C1x,TNF--C1X,TNF--C2x,TNF--C2X,TNF--Y1x,TNF--Y1X,TNF--Y2x,TNF--Y2X,TYF--C1x,TYF--C1X,TYF--C2x,TYF--C2X,TYF--Y1x,TYF--Y1X,TYF--Y2x,TYF--Y2X,TNYNYC1x,TNYNYC1X,TNYNYC2x,TNYNYC2X,TNYNYY1x,TNYNYY1X,TNYNYY2x,TNYNYY2X,TYYYYC1x,TYYYYC1X,TYYYYC2x,TYYYYC2X,TYYYYY1x,TYYYYY1X,TYYYYY2x,TYYYYY2X,TNFNFC1x,TNFNFC1X,TNFNFC2x,TNFNFC2X,TNFNFY1x,TNFNFY1X,TNFNFY2x,TNFNFY2X,TYFYFC1x,TYFYFC1X,TYFYFC2x,TYFYFC2X,TYFYFY1x,TYFYFY1X,TYFYFY2x,TYFYFY2X
7975,5.3300825,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.213936,0,0.19724125,0,0.025425475,0,0.069210825,0,0.237543,0,0.21587674999999998,0,0.040539099999999995,0,0.10878399999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8005,5.325435000000001,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.2125805,0,0.19574399999999997,0,0.026034599999999998,0,0.069306425,0,0.2381295,0,0.21550999999999998,0,0.041856675,0,0.108705,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8036,5.3060975,3.4456575e-05,0,4.202745e-05,0,6.9357225e-06,0,1.9371400000000002e-05,0,2.312535e-05,0,6.2036575e-06,0,1.1029099999999999e-05,0,1.9256325e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.21140775,0,0.1945,0,0.026352275,0,0.069781175,0,0.23881875000000002,0,0.21437875,0,0.042540525,0,0.1107365,0,4.8040075e-06,0,4.4580500000000005e-06,0,1.371705e-06,0,1.37912e-06,0,1.1489e-05,0,1.371705e-06,0,3.461525e-06,0,2.76751e-06,0,2.75825e-06,0,5.4926475000000005e-06,0,0.0,0,6.222375e-06,0,1.1429099999999999e-05,0,4.134975e-06,0,0.0,0,6.87772e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8067,5.3125675,0.00012513325000000001,0,0.00011788624999999999,0,1.5433725e-05,0,8.917982499999999e-05,0,7.059159999999999e-05,0,4.5037425e-05,0,2.896485e-05,0,0.00010270925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.21085925,0,0.19281575,0,0.026702425,0,0.07032237499999999,0,0.23833225000000002,0,0.21313675,0,0.042775325,0,0.11245800000000002,0,4.1931675e-05,0,2.6090425000000002e-05,0,5.5245375e-06,0,3.0543900000000004e-05,0,2.8123275e-05,0,1.9796275e-05,0,1.199365e-05,0,2.6699825e-05,0,3.80591e-05,0,4.195325000000001e-05,0,7.6869175e-06,0,1.8713025e-05,0,3.072785e-05,0,2.48377e-05,0,1.4765874999999999e-05,0,3.6130199999999995e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8095,5.3003775,0.000225769,0,0.00018305625000000002,0,3.618005e-05,0,0.000130513,0,0.0001291255,0,9.408437500000001e-05,0,5.0339699999999995e-05,0,0.0001413365,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.20985925000000002,0,0.191133,0,0.027235925,0,0.07113995,0,0.23809375,0,0.21290025,0,0.043409949999999996,0,0.114209,0,7.2579675e-05,0,6.2164725e-05,0,9.05159e-06,0,4.5128249999999996e-05,0,3.918665e-05,0,3.554295e-05,0,2.048745e-05,0,5.1569625000000003e-05,0,6.766102500000001e-05,0,6.250185000000001e-05,0,5.6895675e-06,0,2.8513299999999997e-05,0,4.539605e-05,0,3.5812275e-05,0,2.1140750000000003e-05,0,5.092567499999999e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8126,5.30855,0.0002692635,0,0.00025206025,0,5.5403074999999996e-05,0,0.00016675375,0,0.000183572,0,0.000120538,0,7.0980075e-05,0,0.00019999774999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.20835525,0,0.18989525000000002,0,0.027572499999999993,0,0.0722772,0,0.23777025,0,0.21264075,0,0.04378625,0,0.11523075,0,9.03531e-05,0,8.190739999999999e-05,0,2.03592e-05,0,5.324885e-05,0,6.0152225e-05,0,4.3181850000000004e-05,0,2.3423375e-05,0,8.0640675e-05,0,7.65832e-05,0,8.6480325e-05,0,1.818045e-05,0,3.4378174999999994e-05,0,6.38534e-05,0,4.5158525000000007e-05,0,2.4790100000000002e-05,0,6.152995e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8156,5.3118225,0.00032017600000000003,0,0.000301065,0,8.214290000000001e-05,0,0.0002201215,0,0.000219819,0,0.0001493215,0,8.8490425e-05,0,0.00022295524999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.20786925,0,0.1886295,0,0.028330075,0,0.0734689,0,0.23803749999999999,0,0.21333850000000001,0,0.04450195,0,0.11689775000000001,0,0.00010975350000000001,0,8.7292375e-05,0,2.6659675e-05,0,5.871312500000001e-05,0,7.18817e-05,0,5.4706250000000005e-05,0,2.625945e-05,0,9.9962925e-05,0,9.341745000000001e-05,0,0.00011831299999999999,0,2.1804025000000002e-05,0,6.2014175e-05,0,8.37484e-05,0,5.8162475e-05,0,2.772475e-05,0,7.3209e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8187,5.313947499999999,0.00038599075,0,0.0003464575,0,0.00010799,0,0.00025227200000000005,0,0.00027325425,0,0.0001965245,0,0.000116615,0,0.0002488835,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.20610325,0,0.186807,0,0.028887274999999997,0,0.07483855,0,0.23773824999999996,0,0.21306574999999997,0,0.045471625,0,0.11811500000000001,0,0.00012159350000000001,0,0.00010549999999999999,0,3.25486e-05,0,7.3689825e-05,0,7.0751075e-05,0,7.278349999999999e-05,0,4.0032375000000005e-05,0,0.00011778775000000001,0,9.196725e-05,0,0.00014344150000000002,0,3.1555425e-05,0,9.9625e-05,0,9.163962499999999e-05,0,7.11287e-05,0,3.2044625e-05,0,7.286875e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8217,5.3095775000000005,0.00046869375,0,0.0003889435,0,0.00013309000000000001,0,0.0002933955,0,0.000271146,0,0.000201241,0,0.00012668924999999998,0,0.00029240075,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.20513125,0,0.18596675000000001,0,0.0293217,0,0.07634105,0,0.23665224999999998,0,0.2130825,0,0.046382575,0,0.11860425,0,0.00015222450000000002,0,0.00011941775000000001,0,4.1762575000000004e-05,0,9.269629999999999e-05,0,7.678515e-05,0,7.8905875e-05,0,4.085625e-05,0,0.00012505025,0,0.00011834324999999999,0,0.00014505875,0,3.5354725e-05,0,0.00012950899999999998,0,0.00010181025,0,8.6349425e-05,0,4.2184825e-05,0,8.727765e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
8248,5.315087500000001,0.0005359822499999999,0,0.00042253825,0,0.00017169324999999997,0,0.0003468165,0,0.00031915000000000003,0,0.0002511665,0,0.00015666675,0,0.000346612,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.2033895,0,0.18525175,0,0.030164374999999997,0,0.07747019999999999,0,0.236149,0,0.21367425,0,0.047200500000000006,0,0.11899950000000001,0,0.00017348125000000002,0,0.0001262265,0,4.621845e-05,0,9.3070775e-05,0,9.703397499999998e-05,0,8.156595e-05,0,3.6527100000000005e-05,0,0.00013453775000000001,0,0.00014097825,0,0.00014349725,0,4.8358125e-05,0,0.00012421675,0,0.000102115425,0,9.321572500000001e-05,0,4.6033949999999997e-05,0,9.3792925e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
