3654,64,96
3654,64,68
3654,72,76
3654,64,0
3655,64,96
3655,72,76
3655,64,80
3655,72,8
3655,72,88
3656,72,88
3656,64,68
3656,64,0
3656,64,0
3656,64,96
3656,64,80
3656,72,8
3656,64,0
3656,72,8
3656,72,76
3657,64,0
3657,72,8
3658,64,80
3658,64,0
3658,64,68
3658,72,76
3658,72,8
3658,72,8
3658,64,80
3658,64,80
3658,72,88
3658,64,0
3658,72,8
3659,72,8
3659,72,76
3659,72,64
3659,64,0
3659,64,80
3659,72,8
3659,72,8
3660,72,8
3660,72,104
3660,64,0
3660,72,76
3660,64,80
3660,64,68
3660,64,80
3660,72,8
3660,72,8
3660,64,96
3661,72,8
3661,72,88
3661,72,8
3661,72,76
3661,72,8
3661,64,0
3661,72,8
3661,64,0
3662,72,8
3662,72,76
3662,72,76
3662,64,80
3663,72,64
3663,64,68
3663,72,104
3663,64,68
3663,64,96
3663,72,88
3663,72,64
3663,64,0
3663,72,8
3663,72,8
3664,64,96
3664,64,96
3664,72,8
3664,72,8
3664,72,76
3664,64,68
3664,64,0
3665,64,0
3665,64,96
3665,64,68
3665,64,68
3665,72,64
3665,72,88
3665,72,104
3665,64,68
3665,72,104
3665,72,104
3665,72,88
3666,64,96
3666,64,68
3666,64,80
3666,64,0
3666,64,0
3666,64,0
3667,64,96
3667,64,0
3667,64,80
3667,64,68
3667,64,68
3667,64,80
3667,64,0
3667,72,8
3667,72,8
3667,64,68
3667,72,64
3667,64,0
3667,64,96
3667,64,0
3667,64,80
3668,64,80
3668,64,80
3668,64,0
3668,72,8
3668,64,80
3668,64,96
3668,72,76
3668,72,88
3668,72,104
3668,64,96
3669,72,76
3669,64,0
3669,72,8
3669,64,0
3669,64,68
3669,64,96
3669,64,0
3669,64,68
3669,72,76
3669,64,80
3669,64,0
3669,72,88
3669,64,0
3670,64,68
3670,64,80
3670,72,8
3670,72,64
3670,64,96
3670,72,8
3670,72,8
3670,72,88
3671,64,0
3671,64,80
3671,72,8
3671,72,76
3671,64,96
3671,72,8
3671,64,96
3671,64,0
3671,64,80
3671,72,8
3672,72,64
3672,72,76
3672,64,68
3672,64,80
3672,64,0
3672,64,68
3672,64,0
3672,72,104
3672,64,0
3673,64,68
3673,64,68
3673,64,0
3673,72,76
3673,64,68
3673,64,80
3673,64,0
3673,64,0
3674,64,0
3674,64,0
3674,64,68
3674,64,80
3674,72,76
3674,72,76
3674,72,8
3674,64,0
3674,64,80
3675,72,64
3675,64,0
3675,64,80
3675,72,76
3675,72,76
3675,64,0
3675,64,80
3675,64,0
3676,64,68
3676,64,80
3676,72,76
3676,64,0
3676,64,0
3676,68,4
3676,64,80
3676,64,80
3676,64,0
3676,64,0
3677,72,76
3677,64,0
3677,64,0
3677,64,0
3677,64,0
3677,64,0
3677,64,96
3677,64,80
3677,72,8
3677,64,96
3677,64,0
3678,72,104
3678,80,16
3678,72,64
3678,64,0
3678,64,96
3678,72,64
3678,64,0
3679,72,76
3679,64,80
3679,64,0
3679,72,8
3679,72,8
3679,72,8
3679,64,0
3680,64,96
3680,64,0
3680,72,76
3680,64,0
3680,64,80
3680,64,96
3680,64,68
3680,64,80
3681,64,96
3681,64,80
3681,64,96
3681,72,8
3681,64,80
3681,64,0
3681,64,96
3681,72,76
3681,72,104
3681,64,0
3681,72,8
3681,64,80
3681,64,0
3681,64,0
3682,64,0
3682,72,76
3682,72,76
3682,64,80
3682,72,8
3682,64,68
3682,64,68
3682,72,88
3682,72,8
3682,72,8
3682,72,88
3682,64,68
3682,64,0
3682,64,80
3683,64,96
3683,72,76
3683,64,0
3683,72,64
3683,64,96
3683,64,68
3683,64,80
3683,72,76
3683,72,104
3683,64,0
3684,72,8
3684,72,8
3684,72,104
3684,72,104
3684,72,8
3684,72,104
3684,64,68
3684,72,76
3684,72,8
3684,64,80
3684,80,16
3685,64,96
3685,72,64
3685,64,80
3685,72,104
3685,72,88
3685,72,76
3685,72,76
3685,64,80
3685,64,0
3685,64,0
3686,64,0
3686,72,76
3686,64,80
3686,72,8
