time_elapsed,population,blood_slide_prevalence,monthly_ntf_raw,ntf_percent,KNY--C1x,KNY--C1X,KNY--C2x,KNY--C2X,KNY--Y1x,KNY--Y1X,KNY--Y2x,KNY--Y2X,KYY--C1x,KYY--C1X,KYY--C2x,KYY--C2X,KYY--Y1x,KYY--Y1X,KYY--Y2x,KYY--Y2X,KNF--C1x,KNF--C1X,KNF--C2x,KNF--C2X,KNF--Y1x,KNF--Y1X,KNF--Y2x,KNF--Y2X,KYF--C1x,KYF--C1X,KYF--C2x,KYF--C2X,KYF--Y1x,KYF--Y1X,KYF--Y2x,KYF--Y2X,KNYNYC1x,KNYNYC1X,KNYNYC2x,KNYNYC2X,KNYNYY1x,KNYNYY1X,KNYNYY2x,KNYNYY2X,KYYYYC1x,KYYYYC1X,KYYYYC2x,KYYYYC2X,KYYYYY1x,KYYYYY1X,KYYYYY2x,KYYYYY2X,KNFNFC1x,KNFNFC1X,KNFNFC2x,KNFNFC2X,KNFNFY1x,KNFNFY1X,KNFNFY2x,KNFNFY2X,KYFYFC1x,KYFYFC1X,KYFYFC2x,KYFYFC2X,KYFYFY1x,KYFYFY1X,KYFYFY2x,KYFYFY2X,TNY--C1x,TNY--C1X,TNY--C2x,TNY--C2X,TNY--Y1x,TNY--Y1X,TNY--Y2x,TNY--Y2X,TYY--C1x,TYY--C1X,TYY--C2x,TYY--C2X,TYY--Y1x,TYY--Y1X,TYY--Y2x,TYY--Y2X,TNF--C1x,TNF--C1X,TNF--C2x,TNF--C2X,TNF--Y1x,TNF--Y1X,TNF--Y2x,TNF--Y2X,TYF--C1x,TYF--C1X,TYF--C2x,TYF--C2X,TYF--Y1x,TYF--Y1X,TYF--Y2x,TYF--Y2X,TNYNYC1x,TNYNYC1X,TNYNYC2x,TNYNYC2X,TNYNYY1x,TNYNYY1X,TNYNYY2x,TNYNYY2X,TYYYYC1x,TYYYYC1X,TYYYYC2x,TYYYYC2X,TYYYYY1x,TYYYYY1X,TYYYYY2x,TYYYYY2X,TNFNFC1x,TNFNFC1X,TNFNFC2x,TNFNFC2X,TNFNFY1x,TNFNFY1X,TNFNFY2x,TNFNFY2X,TYFYFC1x,TYFYFC1X,TYFYFC2x,TYFYFC2X,TYFYFY1x,TYFYFY1X,TYFYFY2x,TYFYFY2X
7579,1213880.0,4.895982500000001,20218.75,1.665630045803539,0.0037300650000000003,0.0,0.0005179525,0.0,4.465745e-05,0.0,1.3099000000000001e-05,0.0,0.0024023325,0.0,0.000250492,0.0,3.2228825e-05,0.0,1.617015e-06,0.0,2.1737425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2282275e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39295075,0.0,0.079949875,0.0,0.010232175,0.0,0.003816915,0.0,0.34069799999999995,0.0,0.06984155,0.0,0.009457102499999998,0.0,0.004626089999999999,0.0,0.0010500524999999998,0.0,0.00011437532499999999,0.0,6.5171075e-06,0.0,0.0,0.0,0.00021146149999999998,0.0,1.9502625e-05,0.0,0.0,0.0,0.0,0.0,0.000662034,0.0,4.160954999999999e-05,0.0,6.569022500000001e-06,0.0,0.0,0.0,0.00029171675,0.0,1.3147875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7610,1214723.25,4.8989275,20915.5,1.7218325244042214,0.0037279175000000005,0.0,0.0005300787500000001,0.0,4.41233e-05,0.0,1.3164999999999998e-05,0.0,0.0024468750000000003,0.0,0.00027781249999999996,0.0,2.3519874999999996e-05,0.0,6.4680924999999994e-06,0.0,3.2498324999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.237495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3903745,0.0,0.081212175,0.0,0.010516575,0.0,0.0041124875,0.0,0.3396495,0.0,0.070330925,0.0,0.009558865,0.0,0.0048127725,0.0,0.00109559,0.0,0.00011774625000000001,0.0,9.728512500000001e-06,0.0,0.0,0.0,0.000218385,0.0,1.9506075e-05,0.0,0.0,0.0,0.0,0.0,0.0006654155,0.0,4.67388e-05,0.0,1.2870074999999999e-05,0.0,0.0,0.0,0.00031170825,0.0,1.82087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7640,1215576.25,4.8957625,20291.75,1.6693111600362378,0.0038265375000000003,0.0,0.000546823,0.0,4.484685e-05,0.0,1.29359e-05,0.0,0.00244414,0.0,0.00027702775,0.0,2.2935225e-05,0.0,6.5141575e-06,0.0,6.467315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40882e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38944425,0.0,0.08187145000000001,0.0,0.010625625,0.0,0.00432776,0.0,0.338024,0.0,0.07123705,0.0,0.009885670000000001,0.0,0.004837025,0.0,0.0010436025,0.0,0.00010677475,0.0,9.8212025e-06,0.0,0.0,0.0,0.00021303275,0.0,2.2746949999999997e-05,0.0,0.0,0.0,0.0,0.0,0.00068864625,0.0,5.4133425e-05,0.0,8.952435000000002e-06,0.0,0.0,0.0,0.00029001575,0.0,2.1773824999999996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7671,1216458.75,4.8953675,20937.75,1.7212050963503693,0.0036793700000000004,0.0,0.00055352175,0.0,5.0864475e-05,0.0,2.14266e-05,0.0,0.002454665,0.0,0.00028008199999999997,0.0,2.5932050000000002e-05,0.0,6.470055000000001e-06,0.0,6.4813525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2556925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38806624999999995,0.0,0.083166425,0.0,0.010844775,0.0,0.004583425,0.0,0.33612299999999995,0.0,0.072079675,0.0,0.010129625,0.0,0.004965835,0.0,0.00103415575,0.0,0.00010582849999999998,0.0,1.2953374999999999e-05,0.0,0.0,0.0,0.00021297375,0.0,2.59342e-05,0.0,0.0,0.0,0.0,0.0,0.00066794425,0.0,5.9648625e-05,0.0,6.5111575e-06,0.0,0.0,0.0,0.00030160525,0.0,1.9523224999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7702,1217330.75,4.891445000000001,20913.5,1.717980097027862,0.0036721075,0.0,0.00058787525,0.0,4.796435e-05,0.0,1.9407124999999998e-05,0.0,0.0024734625,0.0,0.000298749,0.0,3.236975e-05,0.0,6.5153725e-06,0.0,5.6010575e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385197,0.0,0.0843033,0.0,0.010880625000000001,0.0,0.00474062,0.0,0.33510850000000003,0.0,0.07270645,0.0,0.010327175,0.0,0.005120115,0.0,0.0010660325,0.0,0.0001011935,0.0,9.22001e-06,0.0,0.0,0.0,0.0002343675,0.0,2.7180199999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0006900719999999999,0.0,5.061225e-05,0.0,6.550597499999999e-06,0.0,0.0,0.0,0.0002842745,0.0,2.268495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7730,1218120.25,4.8912474999999995,18924.25,1.5535617275880602,0.00376654,0.0,0.00057878025,0.0,5.9748775e-05,0.0,1.8590425000000003e-05,0.0,0.00256809,0.0,0.00032984949999999996,0.0,2.836885e-05,0.0,9.7658075e-06,0.0,1.6202925000000003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42616e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38364100000000007,0.0,0.085397025,0.0,0.011091175,0.0,0.0050326625,0.0,0.33362025,0.0,0.07348924999999999,0.0,0.010590275,0.0,0.005232902500000001,0.0,0.00103466,0.0,0.00010193649999999999,0.0,6.5805725e-06,0.0,0.0,0.0,0.00025668225,0.0,2.6122949999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0007027174999999999,0.0,5.3933224999999996e-05,0.0,6.5775125e-06,0.0,0.0,0.0,0.0002826025,0.0,2.572835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7761,1218968.5,4.8928449999999994,20970.75,1.720368491884737,0.00384569,0.0,0.00057016125,0.0,5.56245e-05,0.0,1.958675e-05,0.0,0.00255084,0.0,0.0003187245,0.0,2.6194875e-05,0.0,8.82227e-06,0.0,6.4162625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.395005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38203200000000004,0.0,0.08583940000000001,0.0,0.011362925,0.0,0.00512892,0.0,0.33179925,0.0,0.074192275,0.0,0.010484475,0.0,0.005476762499999999,0.0,0.0010302575,0.0,0.0001090005,0.0,6.592307500000001e-06,0.0,0.0,0.0,0.000238576,0.0,3.2243125e-05,0.0,0.0,0.0,0.0,0.0,0.0007136925000000001,0.0,4.4943799999999995e-05,0.0,9.741660000000001e-06,0.0,0.0,0.0,0.00032245175,0.0,2.1157275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7791,1219777.25,4.8922175,20304.75,1.6646277014922193,0.0037403024999999998,0.0,0.0005889175,0.0,6.6531875e-05,0.0,2.482695e-05,0.0,0.0025405875,0.0,0.00031214925,0.0,2.5914775000000003e-05,0.0,6.4941725e-06,0.0,3.2542475e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6129875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38037275000000004,0.0,0.087500175,0.0,0.011515399999999999,0.0,0.00530602,0.0,0.33140800000000004,0.0,0.07430609999999999,0.0,0.01081695,0.0,0.0055800825,0.0,0.0010192747500000002,0.0,0.00011054499999999999,0.0,6.529035e-06,0.0,0.0,0.0,0.0002520755,0.0,3.2366399999999996e-05,0.0,0.0,0.0,0.0,0.0,0.00070337575,0.0,4.834205e-05,0.0,9.607684999999998e-06,0.0,0.0,0.0,0.00033036724999999995,0.0,2.5875575000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7822,1220651.25,4.8942000000000005,20953.75,1.7166041488099077,0.0038075375,0.0,0.0005957969999999999,0.0,7.911032500000001e-05,0.0,2.750005e-05,0.0,0.0025946525,0.0,0.00034612325,0.0,2.7229824999999996e-05,0.0,6.5221175e-06,0.0,3.2918375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8857925e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37827475,0.0,0.08883809999999999,0.0,0.011562125000000001,0.0,0.0053887175,0.0,0.3293625,0.0,0.075490125,0.0,0.011015425,0.0,0.0057925450000000005,0.0,0.00100383525,0.0,0.00011329475,0.0,6.503735e-06,0.0,0.0,0.0,0.00023860549999999998,0.0,2.5896000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.000683943,0.0,5.324652500000001e-05,0.0,1.2850025e-05,0.0,0.0,0.0,0.00032427625,0.0,2.9325075000000003e-05,0.0,5.6290825000000005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7852,1221517.25,4.8876325,20360.5,1.6668205054001488,0.0038473225,0.0,0.00063205675,0.0,8.696685e-05,0.0,3.3493924999999996e-05,0.0,0.0025051675,0.0,0.0003526005,0.0,2.601345e-05,0.0,8.10835e-06,0.0,3.2629275e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37615275000000004,0.0,0.0898519,0.0,0.011890950000000003,0.0,0.005667134999999999,0.0,0.32833525,0.0,0.07726440000000001,0.0,0.0111524,0.0,0.0060377799999999995,0.0,0.00103082025,0.0,0.00010892600000000001,0.0,9.4874875e-06,0.0,0.0,0.0,0.00023135525000000001,0.0,2.887685e-05,0.0,0.0,0.0,0.0,0.0,0.0006854542500000001,0.0,5.2989249999999994e-05,0.0,1.2923675000000001e-05,0.0,0.0,0.0,0.000330043,0.0,2.5055024999999998e-05,0.0,3.19683e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7883,1222336.75,4.88678,21047.0,1.7218659260633373,0.0038060925,0.0,0.0006773502499999998,0.0,8.7490075e-05,0.0,3.1497625e-05,0.0,0.0025238375000000003,0.0,0.00034709499999999996,0.0,2.60857e-05,0.0,6.526767499999999e-06,0.0,6.38366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37361300000000003,0.0,0.090481775,0.0,0.011768849999999999,0.0,0.0057128874999999996,0.0,0.3268045,0.0,0.078223575,0.0,0.011327400000000001,0.0,0.00623589,0.0,0.0010273774999999998,0.0,0.000119486,0.0,1.2879424999999999e-05,0.0,0.0,0.0,0.000210881,0.0,2.9142525000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0006802505000000001,0.0,5.5433074999999994e-05,0.0,1.2854e-05,0.0,0.0,0.0,0.00029119525,0.0,3.2294375e-05,0.0,3.2511225e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7914,1223185.75,4.8798625,21039.25,1.7200372061234364,0.0038144875000000003,0.0,0.000722794,0.0,9.32257e-05,0.0,2.60665e-05,0.0,0.002619205,0.0,0.00034562475000000004,0.0,3.2831925e-05,0.0,6.5005100000000005e-06,0.0,6.1464775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6271925000000002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37172049999999995,0.0,0.0911695,0.0,0.012085475,0.0,0.0058119075,0.0,0.3250375,0.0,0.07938825000000001,0.0,0.011685850000000001,0.0,0.0062094525,0.0,0.000975258,0.0,0.00011477874999999999,0.0,9.6366025e-06,0.0,0.0,0.0,0.00019860675,0.0,2.4890525000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0006644815000000001,0.0,5.4091399999999995e-05,0.0,1.2839125e-05,0.0,0.0,0.0,0.00028538625,0.0,3.355515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7944,1224013.0,4.88532,20392.75,1.6660566513590949,0.0037842175,0.0,0.00078203125,0.0,0.0001042339,0.0,2.9428425000000003e-05,0.0,0.0026694025,0.0,0.0003662955,0.0,3.8335325e-05,0.0,6.484425e-06,0.0,6.418432499999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2481774999999998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36920025,0.0,0.09136227500000002,0.0,0.0121604,0.0,0.005729079999999999,0.0,0.32506675,0.0,0.08032212500000001,0.0,0.01192815,0.0,0.0063322025,0.0,0.00104459,0.0,0.00012085500000000001,0.0,1.2858400000000002e-05,0.0,0.0,0.0,0.00019409725,0.0,2.8289775e-05,0.0,0.0,0.0,0.0,0.0,0.00069946275,0.0,6.459484999999999e-05,0.0,1.2835149999999999e-05,0.0,0.0,0.0,0.00027378974999999996,0.0,3.13065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7975,1224832.0,4.8862725,21048.75,1.7185009862577074,0.003942095,0.0,0.0007764290000000001,0.0,0.00010133675,0.0,4.0521124999999996e-05,0.0,0.0026129250000000003,0.0,0.00035052325,0.0,3.734305e-05,0.0,6.4781025e-06,0.0,5.603862500000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9680899999999997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367898,0.0,0.09222587499999998,0.0,0.012446974999999999,0.0,0.0060157974999999995,0.0,0.324668,0.0,0.081033025,0.0,0.01237375,0.0,0.006703285000000001,0.0,0.001081725,0.0,0.0001342715,0.0,1.288955e-05,0.0,0.0,0.0,0.00019536225,0.0,2.890475e-05,0.0,0.0,0.0,0.0,0.0,0.000642314,0.0,7.790425000000001e-05,0.0,1.3019725e-05,0.0,0.0,0.0,0.0002781285,0.0,2.87742e-05,0.0,3.2247675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,1225682.25,4.89003,20398.5,1.664256784333786,0.0038643975000000005,0.0,0.0007686249999999999,0.0,0.0001062375,0.0,3.837137500000001e-05,0.0,0.0027087475000000002,0.0,0.00038143725,0.0,4.090945e-05,0.0,7.3756375e-06,0.0,6.4234624999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36597025,0.0,0.0941187,0.0,0.012435600000000002,0.0,0.0061279525000000005,0.0,0.32306074999999995,0.0,0.08136205,0.0,0.0125739,0.0,0.007002174999999999,0.0,0.0010910249999999998,0.0,0.00014961475,0.0,1.2949100000000001e-05,0.0,0.0,0.0,0.0002298915,0.0,2.5831499999999998e-05,0.0,6.405817499999999e-06,0.0,0.0,0.0,0.0006715402500000001,0.0,8.244485e-05,0.0,1.2877e-05,0.0,0.0,0.0,0.00028988850000000004,0.0,2.81377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8036,1226533.5,4.884,21123.0,1.7221706541240007,0.0038893625000000005,0.0,0.00073258675,0.0,0.00010050085,0.0,4.5187250000000003e-05,0.0,0.002735135,0.0,0.00036880225000000003,0.0,4.419415e-05,0.0,1.2866475e-05,0.0,6.373547500000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36374425,0.0,0.09499605,0.0,0.0127853,0.0,0.0062775725,0.0,0.3210605,0.0,0.082828025,0.0,0.012814175,0.0,0.007263585,0.0,0.0010760975,0.0,0.00014960875,0.0,1.1918349999999999e-05,0.0,6.37604e-06,0.0,0.00023486949999999997,0.0,2.5710425e-05,0.0,5.59106e-06,0.0,0.0,0.0,0.00065317825,0.0,8.175437500000001e-05,0.0,9.77306e-06,0.0,0.0,0.0,0.00029037124999999997,0.0,2.4796774999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8067,1227395.25,4.89228,21125.25,1.7211448390402357,0.00397212,0.0,0.0007371152500000001,0.0,0.00011793599999999999,0.0,5.0817224999999994e-05,0.0,0.00271684,0.0,0.00040745574999999997,0.0,4.8297675e-05,0.0,1.290385e-05,0.0,2.94894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8079e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620225,0.0,0.09595429999999999,0.0,0.012913225000000002,0.0,0.0064553100000000006,0.0,0.31991025,0.0,0.08275324999999999,0.0,0.013028974999999998,0.0,0.007432547500000001,0.0,0.0010271075,0.0,0.0001400905,0.0,1.2041575e-05,0.0,5.630805e-06,0.0,0.0002099815,0.0,2.5012650000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0006546885,0.0,7.6878625e-05,0.0,1.2980125000000001e-05,0.0,0.0,0.0,0.000265953,0.0,2.7354725e-05,0.0,1.6083599999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8095,1228203.5,4.8829125,19096.25,1.5548115601364105,0.00396934,0.0,0.00072902875,0.0,0.00012032175,0.0,4.8878375e-05,0.0,0.0028184325000000002,0.0,0.000396601,0.0,5.0007325000000007e-05,0.0,1.61517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35921875,0.0,0.0969656,0.0,0.012899,0.0,0.0066918624999999995,0.0,0.31934074999999995,0.0,0.083885625,0.0,0.013149049999999999,0.0,0.00798183,0.0,0.0010164724999999998,0.0,0.00015831925,0.0,1.28875e-05,0.0,6.42732e-06,0.0,0.00019874550000000002,0.0,2.2796799999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0006654580000000001,0.0,7.290527499999999e-05,0.0,1.6257925e-05,0.0,0.0,0.0,0.00027855375,0.0,3.133025e-05,0.0,3.2088825000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8126,1229067.0,4.885315,21169.75,1.722424408107939,0.0039626950000000005,0.0,0.000800579,0.0,0.00011749025,0.0,5.6713125e-05,0.0,0.0028240425,0.0,0.00042678825,0.0,5.6914924999999994e-05,0.0,1.6134150000000002e-05,0.0,3.2409175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.217265e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35724700000000004,0.0,0.097735875,0.0,0.013081025,0.0,0.0069387,0.0,0.318724,0.0,0.08432455,0.0,0.013317325000000001,0.0,0.008078255,0.0,0.0010689715,0.0,0.00015009475,0.0,1.285735e-05,0.0,4.842135e-06,0.0,0.000215197,0.0,2.5528475000000003e-05,0.0,3.218975e-06,0.0,0.0,0.0,0.0006961125,0.0,7.0522975e-05,0.0,1.3600300000000001e-05,0.0,0.0,0.0,0.00028186075,0.0,3.5269600000000005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
