time_elapsed,population,blood_slide_prevalence,monthly_ntf_raw,ntf_percent,KNY--C1x,KNY--C1X,KNY--C2x,KNY--C2X,KNY--Y1x,KNY--Y1X,KNY--Y2x,KNY--Y2X,KYY--C1x,KYY--C1X,KYY--C2x,KYY--C2X,KYY--Y1x,KYY--Y1X,KYY--Y2x,KYY--Y2X,KNF--C1x,KNF--C1X,KNF--C2x,KNF--C2X,KNF--Y1x,KNF--Y1X,KNF--Y2x,KNF--Y2X,KYF--C1x,KYF--C1X,KYF--C2x,KYF--C2X,KYF--Y1x,KYF--Y1X,KYF--Y2x,KYF--Y2X,KNYNYC1x,KNYNYC1X,KNYNYC2x,KNYNYC2X,KNYNYY1x,KNYNYY1X,KNYNYY2x,KNYNYY2X,KYYYYC1x,KYYYYC1X,KYYYYC2x,KYYYYC2X,KYYYYY1x,KYYYYY1X,KYYYYY2x,KYYYYY2X,KNFNFC1x,KNFNFC1X,KNFNFC2x,KNFNFC2X,KNFNFY1x,KNFNFY1X,KNFNFY2x,KNFNFY2X,KYFYFC1x,KYFYFC1X,KYFYFC2x,KYFYFC2X,KYFYFY1x,KYFYFY1X,KYFYFY2x,KYFYFY2X,TNY--C1x,TNY--C1X,TNY--C2x,TNY--C2X,TNY--Y1x,TNY--Y1X,TNY--Y2x,TNY--Y2X,TYY--C1x,TYY--C1X,TYY--C2x,TYY--C2X,TYY--Y1x,TYY--Y1X,TYY--Y2x,TYY--Y2X,TNF--C1x,TNF--C1X,TNF--C2x,TNF--C2X,TNF--Y1x,TNF--Y1X,TNF--Y2x,TNF--Y2X,TYF--C1x,TYF--C1X,TYF--C2x,TYF--C2X,TYF--Y1x,TYF--Y1X,TYF--Y2x,TYF--Y2X,TNYNYC1x,TNYNYC1X,TNYNYC2x,TNYNYC2X,TNYNYY1x,TNYNYY1X,TNYNYY2x,TNYNYY2X,TYYYYC1x,TYYYYC1X,TYYYYC2x,TYYYYC2X,TYYYYY1x,TYYYYY1X,TYYYYY2x,TYYYYY2X,TNFNFC1x,TNFNFC1X,TNFNFC2x,TNFNFC2X,TNFNFY1x,TNFNFY1X,TNFNFY2x,TNFNFY2X,TYFYFC1x,TYFYFC1X,TYFYFC2x,TYFYFC2X,TYFYFY1x,TYFYFY1X,TYFYFY2x,TYFYFY2X
7702,1217808.0,4.92546,21106.0,1.733113922720166,0.00496877,0.0,0.0009004255,0.0,0.000148354,0.0,6.674145000000001e-05,0.0,0.0035521750000000003,0.0,0.0005350095,0.0,9.98553e-05,0.0,2.061e-05,0.0,1.299545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566270000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404787,0.0,0.09163125,0.0,0.0142773,0.0,0.007731205,0.0,0.354142,0.0,0.08235765,0.0,0.0138992,0.0,0.00776716,0.0,0.001804415,0.0,0.000238464,0.0,2.5858899999999997e-05,0.0,6.490220000000001e-06,0.0,0.000606094,0.0,6.395055000000001e-05,0.0,6.553295e-06,0.0,0.0,0.0,0.0013158150000000001,0.0,0.00017137149999999998,0.0,2.292565e-05,0.0,6.457155e-06,0.0,0.0006134485,0.0,7.359835e-05,0.0,6.554519999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7730,1218586.0,4.9185300000000005,19068.5,1.5648054384343821,0.00500279,0.0,0.0009152330000000001,0.0,0.00015578899999999998,0.0,8.125825e-05,0.0,0.003628335,0.0,0.0005646015,0.0,9.119905e-05,0.0,2.215505e-05,0.0,1.56903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.567545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034065,0.0,0.09283735000000001,0.0,0.01441875,0.0,0.007938935000000001,0.0,0.352799,0.0,0.0830641,0.0,0.014115699999999998,0.0,0.007913025,0.0,0.00190085,0.0,0.0002452795,0.0,2.628355e-05,0.0,6.50849e-06,0.0,0.0006030175,0.0,6.7637e-05,0.0,6.55635e-06,0.0,0.0,0.0,0.00131481,0.0,0.00017123700000000003,0.0,2.26118e-05,0.0,6.452385e-06,0.0,0.0005667955,0.0,9.015530000000001e-05,0.0,6.53322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7761,1219432.0,4.9246,21112.0,1.7312978501466256,0.00503906,0.0,0.0009358019999999999,0.0,0.000156546,0.0,8.56931e-05,0.0,0.003546425,0.0,0.0005754885,0.0,8.683279999999999e-05,0.0,2.5906150000000003e-05,0.0,1.2992699999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.536825e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.233795e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018395,0.0,0.0945417,0.0,0.01441645,0.0,0.00809871,0.0,0.35076650000000004,0.0,0.08475875,0.0,0.01436755,0.0,0.008079045,0.0,0.001896195,0.0,0.0002384315,0.0,2.770315e-05,0.0,9.68687e-06,0.0,0.000596723,0.0,6.0087500000000004e-05,0.0,6.556475000000001e-06,0.0,0.0,0.0,0.001285745,0.0,0.0001746675,0.0,2.27323e-05,0.0,6.4377400000000005e-06,0.0,0.0005682125,0.0,8.836175e-05,0.0,6.574795000000001e-06,0.0,3.227605e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7791,1220232.0,4.920764999999999,20496.5,1.6797215611457492,0.005047599999999999,0.0,0.0009808725,0.0,0.000163834,0.0,9.892055e-05,0.0,0.00360152,0.0,0.0006035565000000001,0.0,0.000104023,0.0,2.4178099999999998e-05,0.0,1.313745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.705235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3992995,0.0,0.09538985,0.0,0.014517700000000001,0.0,0.008418914999999999,0.0,0.350013,0.0,0.085596,0.0,0.014541099999999998,0.0,0.008300160000000001,0.0,0.0019472299999999999,0.0,0.00024821399999999997,0.0,2.76091e-05,0.0,8.176415e-06,0.0,0.0005793125,0.0,5.937885e-05,0.0,6.538405e-06,0.0,0.0,0.0,0.0012315450000000001,0.0,0.000178338,0.0,2.26323e-05,0.0,6.44714e-06,0.0,0.0005367734999999999,0.0,9.36785e-05,0.0,1.2811550000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7822,1221112.5,4.9202,21144.5,1.7315767384250016,0.005078545,0.0,0.00101851,0.0,0.00018461600000000002,0.0,0.00010869150000000001,0.0,0.003551865,0.0,0.00062133,0.0,9.564025e-05,0.0,2.200745e-05,0.0,1.3056049999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572920000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977355,0.0,0.09579599999999999,0.0,0.014802949999999999,0.0,0.008772205,0.0,0.3496585,0.0,0.0865305,0.0,0.0147841,0.0,0.00841859,0.0,0.001892595,0.0,0.0002607455,0.0,3.2572650000000004e-05,0.0,6.50726e-06,0.0,0.0005985680000000001,0.0,6.66644e-05,0.0,6.493444999999999e-06,0.0,2.40309e-06,0.0,0.00123091,0.0,0.00017242149999999998,0.0,2.3689849999999998e-05,0.0,6.4574050000000006e-06,0.0,0.000534435,0.0,8.594344999999999e-05,0.0,1.2883199999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7852,1221950.0,4.915515000000001,20506.5,1.6781783215352513,0.005101445,0.0,0.00104586,0.0,0.000193979,0.0,0.000108843,0.0,0.003518725,0.0,0.0006492075,0.0,9.537829999999999e-05,0.0,2.902135e-05,0.0,1.4111599999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5051199999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39464,0.0,0.09742155,0.0,0.014900100000000001,0.0,0.008959515000000001,0.0,0.34771799999999997,0.0,0.08762305000000001,0.0,0.0149584,0.0,0.008492205,0.0,0.0019653049999999997,0.0,0.0002636355,0.0,3.244955e-05,0.0,6.493e-06,0.0,0.000598753,0.0,6.80871e-05,0.0,8.078785e-06,0.0,2.694805e-06,0.0,0.001248425,0.0,0.0001767825,0.0,2.58692e-05,0.0,6.48494e-06,0.0,0.000532141,0.0,8.607345e-05,0.0,9.743475e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7883,1222795.5,4.91887,21207.5,1.7343456039869298,0.005203515000000001,0.0,0.001095525,0.0,0.0001950725,0.0,0.0001216495,0.0,0.0034499450000000003,0.0,0.0006510575,0.0,9.22323e-05,0.0,2.9751149999999997e-05,0.0,1.3998200000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39233300000000004,0.0,0.0991033,0.0,0.015207199999999999,0.0,0.00925228,0.0,0.34550499999999995,0.0,0.08929010000000001,0.0,0.01511825,0.0,0.0087445,0.0,0.0019102350000000001,0.0,0.000292558,0.0,3.07278e-05,0.0,6.497225e-06,0.0,0.0006057434999999999,0.0,6.200794999999999e-05,0.0,6.50798e-06,0.0,1.068815e-06,0.0,0.0012462649999999999,0.0,0.000196756,0.0,2.81454e-05,0.0,6.512955e-06,0.0,0.000538042,0.0,8.51127e-05,0.0,9.66442e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7914,1223644.0,4.91843,21196.5,1.732244018685173,0.0052084,0.0,0.00112211,0.0,0.0001993315,0.0,0.000125361,0.0,0.00352143,0.0,0.0006953435,0.0,8.924435e-05,0.0,3.390175e-05,0.0,1.29963e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833855e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067355e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902795,0.0,0.10038949999999999,0.0,0.01544415,0.0,0.0094635,0.0,0.344341,0.0,0.08982899999999999,0.0,0.01506175,0.0,0.009071494999999999,0.0,0.00194196,0.0,0.0002842295,0.0,3.885015e-05,0.0,7.547365e-06,0.0,0.0005946980000000001,0.0,6.49092e-05,0.0,7.590195e-06,0.0,4.810545e-06,0.0,0.0012570049999999998,0.0,0.000213879,0.0,3.4156400000000004e-05,0.0,6.50117e-06,0.0,0.0005551885,0.0,0.000104245,0.0,9.655655e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7944,1224493.0,4.91426,20511.0,1.675060616924719,0.005177134999999999,0.0,0.001181725,0.0,0.000199655,0.0,0.0001282,0.0,0.00356653,0.0,0.0006967835,0.0,9.313125e-05,0.0,3.518075e-05,0.0,1.31046e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110615000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38906050000000003,0.0,0.1014805,0.0,0.0157955,0.0,0.009673845,0.0,0.342614,0.0,0.0913821,0.0,0.01516,0.0,0.009426384999999999,0.0,0.001950435,0.0,0.00029755199999999997,0.0,4.02337e-05,0.0,6.51883e-06,0.0,0.0006091180000000001,0.0,5.9955800000000006e-05,0.0,9.08106e-06,0.0,6.465279999999999e-06,0.0,0.00131979,0.0,0.0002027575,0.0,3.3342399999999994e-05,0.0,6.511375e-06,0.0,0.000554183,0.0,9.99198e-05,0.0,8.10248e-06,0.0,6.4023699999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7975,1225346.0,4.91728,21206.0,1.7306132308751978,0.0051659900000000005,0.0,0.00119681,0.0,0.000220743,0.0,0.00012175,0.0,0.003560035,0.0,0.0006875659999999999,0.0,0.000102547,0.0,3.565885e-05,0.0,1.30153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072005e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.517715e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6834599999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38728450000000003,0.0,0.10232050000000001,0.0,0.016050349999999998,0.0,0.010083549999999998,0.0,0.3415705,0.0,0.09204445,0.0,0.01538765,0.0,0.01001025,0.0,0.00198761,0.0,0.0003153295,0.0,3.98513e-05,0.0,7.52321e-06,0.0,0.0005970015,0.0,5.809195e-05,0.0,9.70848e-06,0.0,6.437575e-06,0.0,0.001275805,0.0,0.0002030415,0.0,3.6749500000000004e-05,0.0,6.551665e-06,0.0,0.0005425,0.0,0.00010076365,0.0,6.51898e-06,0.0,6.413695000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8005,1226194.5,4.912984999999999,20586.0,1.6788527431822602,0.00522003,0.0,0.0011814899999999999,0.0,0.000236235,0.0,0.000124071,0.0,0.00361491,0.0,0.0007235894999999999,0.0,9.84249e-05,0.0,3.5316e-05,0.0,1.281225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.687685000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3845945,0.0,0.103146,0.0,0.0161856,0.0,0.0103735,0.0,0.3395315,0.0,0.09287184999999999,0.0,0.01557,0.0,0.010375849999999999,0.0,0.00198972,0.0,0.00031695849999999995,0.0,4.018885e-05,0.0,9.701355e-06,0.0,0.00057833,0.0,6.740144999999999e-05,0.0,9.74144e-06,0.0,6.429235e-06,0.0,0.001253835,0.0,0.00022027899999999998,0.0,3.9366600000000004e-05,0.0,7.593805e-06,0.0,0.0005279099999999999,0.0,0.0001025095,0.0,6.48963e-06,0.0,6.415564999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8036,1227060.0,4.9088650000000005,21258.0,1.7324336218277836,0.00528043,0.0,0.00123464,0.0,0.000259935,0.0,0.00013127750000000002,0.0,0.003691145,0.0,0.0007528610000000001,0.0,0.00012293900000000002,0.0,3.43104e-05,0.0,1.285995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.655580000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832145,0.0,0.10421849999999999,0.0,0.0162594,0.0,0.01078435,0.0,0.337873,0.0,0.09343945000000001,0.0,0.0158661,0.0,0.01070235,0.0,0.0019007899999999999,0.0,0.0003341475,0.0,4.26823e-05,0.0,1.2847800000000001e-05,0.0,0.00060874,0.0,7.634345e-05,0.0,1.28584e-05,0.0,6.4459349999999995e-06,0.0,0.0012422,0.0,0.0002269415,0.0,3.652575e-05,0.0,9.69515e-06,0.0,0.00055754,0.0,0.00010305565000000001,0.0,9.686104999999999e-06,0.0,6.436120000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8067,1227878.5,4.91899,21267.5,1.7320524791337253,0.005309315,0.0,0.0012543950000000002,0.0,0.0002610515,0.0,0.0001314005,0.0,0.0037535599999999995,0.0,0.000828379,0.0,0.000138103,0.0,3.862815e-05,0.0,1.2949399999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.495330000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38239449999999997,0.0,0.1054755,0.0,0.016407249999999998,0.0,0.0110047,0.0,0.33637,0.0,0.09475244999999999,0.0,0.0161227,0.0,0.0111828,0.0,0.0019292749999999998,0.0,0.000318714,0.0,3.9933950000000004e-05,0.0,1.599545e-05,0.0,0.0005975625,0.0,8.800755e-05,0.0,1.0782575e-05,0.0,6.4374500000000005e-06,0.0,0.001283225,0.0,0.00024320500000000003,0.0,3.830315e-05,0.0,1.2239800000000001e-05,0.0,0.0005935815000000001,0.0,9.752750000000001e-05,0.0,6.505495e-06,0.0,6.43064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8095,1228621.0,4.911490000000001,19250.5,1.5668379427016141,0.00539378,0.0,0.001233405,0.0,0.0002838475,0.0,0.00013514099999999997,0.0,0.0037902300000000003,0.0,0.000836186,0.0,0.000141188,0.0,4.316975e-05,0.0,1.29269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71105e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38126099999999996,0.0,0.10609099999999999,0.0,0.01672285,0.0,0.011255250000000001,0.0,0.3337605,0.0,0.0952556,0.0,0.016442199999999997,0.0,0.0115485,0.0,0.002022495,0.0,0.0003227835,0.0,4.0475e-05,0.0,1.5420200000000002e-05,0.0,0.000562683,0.0,9.57708e-05,0.0,1.2918100000000001e-05,0.0,6.444044999999999e-06,0.0,0.0012834,0.0,0.00025558600000000003,0.0,3.22134e-05,0.0,1.2740650000000001e-05,0.0,0.0005696435000000001,0.0,0.0001034514,0.0,6.49722e-06,0.0,6.426555000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8126,1229517.0,4.918635,21304.5,1.7327535934842704,0.00544097,0.0,0.0012795749999999998,0.0,0.0002955615,0.0,0.00015201549999999998,0.0,0.00375014,0.0,0.0008903695,0.0,0.00015498900000000002,0.0,3.9046750000000004e-05,0.0,1.297645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.358609999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.019205e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378385,0.0,0.1075515,0.0,0.01703495,0.0,0.01156075,0.0,0.3319805,0.0,0.09667075,0.0,0.016864749999999998,0.0,0.01210895,0.0,0.0020146549999999997,0.0,0.000331935,0.0,3.5354099999999994e-05,0.0,1.27294e-05,0.0,0.0005976614999999999,0.0,9.838355000000001e-05,0.0,1.291635e-05,0.0,6.442885e-06,0.0,0.00132285,0.0,0.0002662295,0.0,3.3683500000000004e-05,0.0,8.04398e-06,0.0,0.000561797,0.0,0.0001028135,0.0,6.529935e-06,0.0,6.421745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8156,1230312.5,4.919455,20650.0,1.6784353568707138,0.00545875,0.0,0.0012567149999999998,0.0,0.00033433,0.0,0.0001553785,0.0,0.0037424800000000003,0.0,0.00091365,0.0,0.000165989,0.0,4.302195e-05,0.0,1.521825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1432549999999997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37562399999999996,0.0,0.10864549999999999,0.0,0.01737265,0.0,0.01188115,0.0,0.3308105,0.0,0.09748925,0.0,0.0170196,0.0,0.0124983,0.0,0.00191475,0.0,0.00032479199999999996,0.0,3.471995e-05,0.0,1.1283235e-05,0.0,0.0005963089999999999,0.0,9.895795e-05,0.0,1.291595e-05,0.0,6.451195e-06,0.0,0.001324175,0.0,0.00026067600000000005,0.0,3.1919400000000005e-05,0.0,1.1186109999999999e-05,0.0,0.0005299185,0.0,9.43804e-05,0.0,6.505040000000001e-06,0.0,6.451535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8187,1231210.5,4.91158,21328.5,1.7323195343119637,0.005492945000000001,0.0,0.00128328,0.0,0.000335806,0.0,0.0001585255,0.0,0.003700965,0.0,0.000972383,0.0,0.000164756,0.0,4.05855e-05,0.0,1.291035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372357,0.0,0.10975400000000002,0.0,0.0176894,0.0,0.012375649999999998,0.0,0.32933250000000003,0.0,0.09870024999999999,0.0,0.0173539,0.0,0.012659,0.0,0.00188902,0.0,0.0003323195,0.0,3.3740349999999996e-05,0.0,1.766955e-05,0.0,0.0005821145,0.0,9.62066e-05,0.0,1.2937099999999998e-05,0.0,6.4504300000000005e-06,0.0,0.0013184,0.0,0.00027997600000000003,0.0,3.203035e-05,0.0,1.119301e-05,0.0,0.0005214915,0.0,8.538609999999999e-05,0.0,6.47742e-06,0.0,6.435025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8217,1232023.5,4.90282,20670.5,1.6777683217893167,0.00548297,0.0,0.0013050100000000001,0.0,0.000348394,0.0,0.000158223,0.0,0.0037832,0.0,0.0009487670000000001,0.0,0.00018589749999999998,0.0,4.937635e-05,0.0,1.2952549999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372073,0.0,0.11060199999999999,0.0,0.01807935,0.0,0.012820000000000002,0.0,0.32685549999999997,0.0,0.09937299999999999,0.0,0.01761355,0.0,0.013125099999999999,0.0,0.001890255,0.0,0.00036182499999999997,0.0,3.073235e-05,0.0,1.611785e-05,0.0,0.000616474,0.0,0.000102875,0.0,1.2856899999999999e-05,0.0,6.443715e-06,0.0,0.00134701,0.0,0.000301146,0.0,3.173305e-05,0.0,1.2868800000000001e-05,0.0,0.000522552,0.0,9.1075e-05,0.0,6.51296e-06,0.0,6.459865e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248,1232933.0,4.910805,21324.5,1.7295749241848501,0.005396215,0.0,0.00133683,0.0,0.0003583265,0.0,0.000159353,0.0,0.003694255,0.0,0.000920103,0.0,0.0002016945,0.0,5.50266e-05,0.0,9.733725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6531e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369639,0.0,0.1113295,0.0,0.01831,0.0,0.013249899999999998,0.0,0.32485200000000003,0.0,0.1013465,0.0,0.01779935,0.0,0.0134007,0.0,0.0019096,0.0,0.000372719,0.0,4.617485e-05,0.0,1.9109699999999998e-05,0.0,0.0005849475,0.0,0.0001063495,0.0,1.294855e-05,0.0,6.433495e-06,0.0,0.0013714349999999998,0.0,0.0003132095,0.0,3.3356300000000005e-05,0.0,1.287125e-05,0.0,0.0005393430000000001,0.0,7.998615e-05,0.0,8.013435e-06,0.0,6.4196599999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
