time_elapsed,population,blood_slide_prevalence,monthly_ntf_raw,ntf_percent,KNY--C1x,KNY--C1X,KNY--C2x,KNY--C2X,KNY--Y1x,KNY--Y1X,KNY--Y2x,KNY--Y2X,KYY--C1x,KYY--C1X,KYY--C2x,KYY--C2X,KYY--Y1x,KYY--Y1X,KYY--Y2x,KYY--Y2X,KNF--C1x,KNF--C1X,KNF--C2x,KNF--C2X,KNF--Y1x,KNF--Y1X,KNF--Y2x,KNF--Y2X,KYF--C1x,KYF--C1X,KYF--C2x,KYF--C2X,KYF--Y1x,KYF--Y1X,KYF--Y2x,KYF--Y2X,KNYNYC1x,KNYNYC1X,KNYNYC2x,KNYNYC2X,KNYNYY1x,KNYNYY1X,KNYNYY2x,KNYNYY2X,KYYYYC1x,KYYYYC1X,KYYYYC2x,KYYYYC2X,KYYYYY1x,KYYYYY1X,KYYYYY2x,KYYYYY2X,KNFNFC1x,KNFNFC1X,KNFNFC2x,KNFNFC2X,KNFNFY1x,KNFNFY1X,KNFNFY2x,KNFNFY2X,KYFYFC1x,KYFYFC1X,KYFYFC2x,KYFYFC2X,KYFYFY1x,KYFYFY1X,KYFYFY2x,KYFYFY2X,TNY--C1x,TNY--C1X,TNY--C2x,TNY--C2X,TNY--Y1x,TNY--Y1X,TNY--Y2x,TNY--Y2X,TYY--C1x,TYY--C1X,TYY--C2x,TYY--C2X,TYY--Y1x,TYY--Y1X,TYY--Y2x,TYY--Y2X,TNF--C1x,TNF--C1X,TNF--C2x,TNF--C2X,TNF--Y1x,TNF--Y1X,TNF--Y2x,TNF--Y2X,TYF--C1x,TYF--C1X,TYF--C2x,TYF--C2X,TYF--Y1x,TYF--Y1X,TYF--Y2x,TYF--Y2X,TNYNYC1x,TNYNYC1X,TNYNYC2x,TNYNYC2X,TNYNYY1x,TNYNYY1X,TNYNYY2x,TNYNYY2X,TYYYYC1x,TYYYYC1X,TYYYYC2x,TYYYYC2X,TYYYYY1x,TYYYYY1X,TYYYYY2x,TYYYYY2X,TNFNFC1x,TNFNFC1X,TNFNFC2x,TNFNFC2X,TNFNFY1x,TNFNFY1X,TNFNFY2x,TNFNFY2X,TYFYFC1x,TYFYFC1X,TYFYFC2x,TYFYFC2X,TYFYFY1x,TYFYFY1X,TYFYFY2x,TYFYFY2X
8309,1235536.0,4.971480000000001,21158.5,1.7124956294272284,0.0004654775,0.0,0.00045558774999999996,0.0,0.00014608025000000001,0.0,0.00041077775,0.0,0.000327843,0.0,0.00032733450000000004,0.0,0.000169961,0.0,0.00037163725000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18194125,0.0,0.18318375,0.0,0.02833405,0.0,0.057985325,0.0,0.2386615,0.0,0.24607799999999996,0.0,0.052574475,0.0,0.11691525,0.0,0.0001535245,0.0,0.0001396895,0.0,4.1401875000000006e-05,0.0,9.233335e-05,0.0,0.00011938774999999999,0.0,9.689934999999999e-05,0.0,4.8896e-05,0.0,0.000133954,0.0,0.00013458625,0.0,0.00012352325,0.0,4.315865e-05,0.0,9.747147499999999e-05,0.0,0.00011085775,0.0,0.00011185275000000001,0.0,5.5056675e-05,0.0,0.00011962625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8340,1236430.5,4.97556,21912.5,1.7722387145901044,0.0005039445,0.0,0.000542872,0.0,0.00017162375,0.0,0.000448865,0.0,0.000370109,0.0,0.00036570799999999996,0.0,0.00020116049999999999,0.0,0.00040821475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.061399999999999e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18030525,0.0,0.18180525000000003,0.0,0.028747774999999996,0.0,0.058612674999999996,0.0,0.23825824999999998,0.0,0.24697750000000002,0.0,0.053393525,0.0,0.11642325,0.0,0.000172811,0.0,0.000131175,0.0,4.74369e-05,0.0,0.00010510525000000001,0.0,0.00011482849999999999,0.0,9.37503e-05,0.0,4.633112500000001e-05,0.0,0.00013723900000000002,0.0,0.0001576355,0.0,0.00012027874999999999,0.0,5.4817925000000004e-05,0.0,0.000107391,0.0,0.00013754775,0.0,0.0001072425,0.0,5.1588625000000004e-05,0.0,0.00012385025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8370,1237236.5,4.975255,21242.25,1.7169110351982018,0.00058346125,0.0,0.00054099475,0.0,0.00019198824999999998,0.0,0.0004539285,0.0,0.0004098965,0.0,0.00038996875,0.0,0.00023078675000000003,0.0,0.0004507945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3037125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17948275,0.0,0.180473,0.0,0.0296544,0.0,0.059460774999999993,0.0,0.23715025,0.0,0.24645224999999998,0.0,0.053616,0.0,0.11741025000000001,0.0,0.000178078,0.0,0.00015378,0.0,5.66245e-05,0.0,0.00011795649999999999,0.0,0.00011400774999999999,0.0,0.00010114100000000001,0.0,4.4321775000000005e-05,0.0,0.00015365300000000001,0.0,0.00017695324999999996,0.0,0.00014588525,0.0,4.8448825000000004e-05,0.0,0.00012347475,0.0,0.00015324999999999998,0.0,0.0001236805,0.0,5.285185e-05,0.0,0.00014543725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8401,1238153.25,4.9654549999999995,21912.0,1.7697324624395243,0.0006155365,0.0,0.0005623697500000001,0.0,0.00021168050000000001,0.0,0.00049670175,0.0,0.00045131325,0.0,0.00045240699999999994,0.0,0.00022335225000000002,0.0,0.0005044565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2515674999999998e-06,0.0,0.0,0.0,6.28485e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17940399999999998,0.0,0.17974625000000002,0.0,0.03012015,0.0,0.060327,0.0,0.23709800000000003,0.0,0.2463065,0.0,0.05381397499999999,0.0,0.1182295,0.0,0.000185264,0.0,0.00017129575,0.0,5.7541349999999994e-05,0.0,0.00012247375000000002,0.0,0.000142921,0.0,0.000130712,0.0,5.1600599999999995e-05,0.0,0.0001645255,0.0,0.0001766045,0.0,0.00015362550000000002,0.0,5.7261675e-05,0.0,0.00014188775,0.0,0.0001590035,0.0,0.00013429025,0.0,5.809012500000001e-05,0.0,0.0001634125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8432,1239037.5,4.968837499999999,21911.25,1.768408946460458,0.0006519610000000001,0.0,0.0005996425,0.0,0.000237294,0.0,0.00051655,0.0,0.0004998475,0.0,0.000507664,0.0,0.000228358,0.0,0.00058377875,0.0,4.0446249999999997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37414e-06,0.0,0.0,0.0,6.3211125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.342140000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17859275,0.0,0.17987125,0.0,0.030776599999999998,0.0,0.060109325,0.0,0.236532,0.0,0.24667124999999998,0.0,0.05462332499999999,0.0,0.118722,0.0,0.000201167,0.0,0.00018146925000000002,0.0,6.25344e-05,0.0,0.0001397995,0.0,0.00016330525,0.0,0.00013266274999999998,0.0,6.2853375e-05,0.0,0.00015279725,0.0,0.00020419649999999998,0.0,0.00018938050000000001,0.0,6.508315e-05,0.0,0.00014540475,0.0,0.00016780999999999998,0.0,0.0001449965,0.0,7.219185e-05,0.0,0.00017684825000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8460,1239845.25,4.972625,19787.75,1.5959854667346591,0.000711674,0.0,0.0006286482500000001,0.0,0.00026249300000000004,0.0,0.00056576325,0.0,0.00051195075,0.0,0.0005105177499999999,0.0,0.00023941525,0.0,0.0005778695,0.0,2.4432775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3816025e-06,0.0,0.0,0.0,6.30494e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2790275e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17704800000000004,0.0,0.179617,0.0,0.031750600000000004,0.0,0.06108497500000001,0.0,0.23569275,0.0,0.2450695,0.0,0.05560085,0.0,0.11933650000000001,0.0,0.00020765275,0.0,0.0002009105,0.0,6.610377500000001e-05,0.0,0.00016260625,0.0,0.0001715605,0.0,0.00013397299999999999,0.0,6.520937500000001e-05,0.0,0.00017234700000000002,0.0,0.00021168499999999998,0.0,0.00021481775,0.0,6.990345e-05,0.0,0.0001646975,0.0,0.00018707125,0.0,0.00015342675,0.0,7.449577499999999e-05,0.0,0.0001844165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8491,1240690.0,4.9808425,21944.0,1.768693227155857,0.0007512675000000001,0.0,0.0006487592499999999,0.0,0.000280897,0.0,0.000608163,0.0,0.0005507514999999999,0.0,0.0005390405,0.0,0.00024260674999999999,0.0,0.0006083385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2027150000000005e-06,0.0,6.350815e-06,0.0,0.0,0.0,3.1699975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2103775e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17515999999999998,0.0,0.1782765,0.0,0.0325483,0.0,0.061614749999999996,0.0,0.2362865,0.0,0.244446,0.0,0.0567457,0.0,0.11962450000000001,0.0,0.000219405,0.0,0.00022400275,0.0,8.1271475e-05,0.0,0.00018421275,0.0,0.00018647500000000002,0.0,0.00015908375,0.0,6.9533325e-05,0.0,0.00018660149999999998,0.0,0.000259701,0.0,0.00023839375,0.0,7.4099825e-05,0.0,0.0002077685,0.0,0.00019006724999999999,0.0,0.00015957425,0.0,8.985860000000001e-05,0.0,0.000196958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8521,1241529.0,4.982559999999999,21225.0,1.7095855191461495,0.000806456,0.0,0.00067792525,0.0,0.00032112250000000003,0.0,0.00065775975,0.0,0.0005682637500000001,0.0,0.00058738675,0.0,0.000257469,0.0,0.00063230625,0.0,3.948175000000001e-07,0.0,0.0,0.0,0.0,0.0,7.847475e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26775e-07,0.0,3.184285e-06,0.0,6.401467500000001e-06,0.0,0.0,0.0,3.203185e-06,0.0,3.1497875e-06,0.0,0.0,0.0,0.0,0.0,2.391195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17449625,0.0,0.17743325000000001,0.0,0.032986375,0.0,0.062056799999999995,0.0,0.23681524999999998,0.0,0.243532,0.0,0.05778695,0.0,0.1203605,0.0,0.00024465574999999997,0.0,0.0002428305,0.0,9.1299575e-05,0.0,0.00019627175000000002,0.0,0.0001830185,0.0,0.00018319174999999999,0.0,7.166947500000001e-05,0.0,0.0001952865,0.0,0.00024817774999999996,0.0,0.0002573935,0.0,8.4047e-05,0.0,0.0002050695,0.0,0.00017986524999999998,0.0,0.00015225975,0.0,9.036745e-05,0.0,0.00020601325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8552,1242428.5,4.97367,21925.5,1.7647293184275794,0.0008445437499999999,0.0,0.00072723575,0.0,0.0003049235,0.0,0.0006805229999999999,0.0,0.0005996154999999999,0.0,0.0006113997499999999,0.0,0.00028949625,0.0,0.0006962540000000001,0.0,2.118395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3964e-07,0.0,6.378972499999999e-06,0.0,0.0,0.0,6.38289e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3897750000000003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17445424999999998,0.0,0.17633349999999998,0.0,0.033762150000000005,0.0,0.06322172499999999,0.0,0.23628225,0.0,0.2433835,0.0,0.0586852,0.0,0.12044550000000001,0.0,0.00026859575000000004,0.0,0.00027036700000000004,0.0,0.0001034635,0.0,0.00020406225,0.0,0.00016701550000000002,0.0,0.00017555875000000001,0.0,8.18553e-05,0.0,0.000189537,0.0,0.00025311849999999994,0.0,0.0002417795,0.0,9.069765000000001e-05,0.0,0.000213198,0.0,0.00017931625000000003,0.0,0.000174729,0.0,0.000114392,0.0,0.00022085275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8582,1243273.75,4.9832775,21250.5,1.709237406484292,0.0008957777500000001,0.0,0.00076226525,0.0,0.00036088624999999996,0.0,0.00077719075,0.0,0.00061177825,0.0,0.0006882250000000001,0.0,0.00033102725,0.0,0.00073153625,0.0,6.296357500000001e-06,0.0,1.567035e-06,0.0,0.0,0.0,1.992575e-06,0.0,0.0,0.0,3.1982700000000004e-06,0.0,0.0,0.0,6.317210000000002e-06,0.0,6.257497499999999e-06,0.0,6.39122e-06,0.0,0.0,0.0,6.366485e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1759399999999998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735675,0.0,0.17574425,0.0,0.0346227,0.0,0.0634593,0.0,0.23540149999999999,0.0,0.24174425,0.0,0.0592699,0.0,0.1200135,0.0,0.00026629275,0.0,0.00027814175,0.0,0.00011895825000000001,0.0,0.00024164949999999998,0.0,0.00018623125,0.0,0.0001891095,0.0,8.625725e-05,0.0,0.000229416,0.0,0.0002702445,0.0,0.00026673574999999997,0.0,9.8470625e-05,0.0,0.000238735,0.0,0.00020126975,0.0,0.0001871145,0.0,0.00012779850000000002,0.0,0.00027022900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8613,1244148.75,4.990045,22014.75,1.7694628556271907,0.0009402485,0.0,0.0008378382499999999,0.0,0.00041886675000000004,0.0,0.0008325790000000001,0.0,0.0006275005,0.0,0.0007123107499999999,0.0,0.0003547625,0.0,0.0007301795,0.0,6.2413450000000005e-06,0.0,6.3088125e-06,0.0,0.0,0.0,3.224245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.352789999999999e-06,0.0,6.2356e-06,0.0,6.38855e-06,0.0,0.0,0.0,6.3485525e-06,0.0,2.3591400000000003e-06,0.0,8.091774999999999e-07,0.0,0.0,0.0,3.95869e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172936,0.0,0.1737535,0.0,0.035048924999999995,0.0,0.06453249999999999,0.0,0.23566,0.0,0.24158475,0.0,0.059685175,0.0,0.120021,0.0,0.000311565,0.0,0.00026945249999999995,0.0,0.00012637024999999997,0.0,0.0002707185,0.0,0.00020207624999999998,0.0,0.00018910674999999999,0.0,8.5256025e-05,0.0,0.000242893,0.0,0.0002968105,0.0,0.00028981350000000005,0.0,0.0001120165,0.0,0.0002578945,0.0,0.00021737575,0.0,0.000211574,0.0,0.00012182049999999999,0.0,0.00028221524999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8644,1245014.5,4.9948999999999995,22020.75,1.7687143402747518,0.000921683,0.0,0.0008968077499999999,0.0,0.00040587049999999997,0.0,0.0009203165000000001,0.0,0.00063792875,0.0,0.00075673425,0.0,0.0003766625,0.0,0.0008089635,0.0,6.3029875000000004e-06,0.0,6.344715e-06,0.0,0.0,0.0,3.940915000000001e-06,0.0,0.0,0.0,0.0,0.0,7.85685e-07,0.0,6.364965e-06,0.0,6.2898725e-06,0.0,6.364965e-06,0.0,0.0,0.0,6.5440750000000005e-06,0.0,0.0,0.0,6.280405e-06,0.0,0.0,0.0,4.0013399999999995e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716105,0.0,0.17215550000000002,0.0,0.035691400000000005,0.0,0.0654598,0.0,0.23452425000000002,0.0,0.24090899999999998,0.0,0.06037965000000001,0.0,0.12061474999999999,0.0,0.00031181125000000003,0.0,0.00027039475,0.0,0.00014284999999999998,0.0,0.0002920825,0.0,0.000222049,0.0,0.00021966925000000003,0.0,9.8080025e-05,0.0,0.0002445175,0.0,0.00031276125,0.0,0.00028090425,0.0,0.00012835775,0.0,0.00027705525,0.0,0.00023932024999999998,0.0,0.00022994774999999997,0.0,0.00013522525,0.0,0.00028378275000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8674,1245837.0,4.99086,21339.25,1.7128444571801928,0.0009296497500000001,0.0,0.000942834,0.0,0.00041027725,0.0,0.00101445825,0.0,0.00070987625,0.0,0.00075413925,0.0,0.00040873849999999997,0.0,0.00086984875,0.0,6.35797e-06,0.0,6.324692499999998e-06,0.0,0.0,0.0,6.26971e-06,0.0,2.1063225000000004e-06,0.0,3.2134275e-06,0.0,7.85255e-07,0.0,6.426037499999999e-06,0.0,6.3471925e-06,0.0,6.2641525e-06,0.0,3.9175249999999996e-07,0.0,6.5969575e-06,0.0,0.0,0.0,6.289997500000001e-06,0.0,0.0,0.0,6.2868625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17138499999999998,0.0,0.1717795,0.0,0.036001925,0.0,0.06595342500000001,0.0,0.23317425000000003,0.0,0.24007599999999998,0.0,0.061024325000000004,0.0,0.120842,0.0,0.00032594475000000003,0.0,0.0002748195,0.0,0.00016465225,0.0,0.00029258225,0.0,0.00023815400000000002,0.0,0.00023694925,0.0,0.0001099715,0.0,0.0002768095,0.0,0.00032735649999999995,0.0,0.000309554,0.0,0.00012247375,0.0,0.00030335325,0.0,0.000261985,0.0,0.00026470175,0.0,0.00013038174999999998,0.0,0.00028660175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8705,1246749.75,4.99584,22007.25,1.7651697944996578,0.0010041335,0.0,0.0009560472500000001,0.0,0.0004894809999999999,0.0,0.0010733750000000001,0.0,0.00073983975,0.0,0.00084917175,0.0,0.0004223215,0.0,0.00095813625,0.0,6.3042225000000004e-06,0.0,6.275665e-06,0.0,0.0,0.0,6.3649925e-06,0.0,5.401025e-07,0.0,2.4006375e-06,0.0,0.0,0.0,6.547485e-06,0.0,6.4476e-06,0.0,6.32434e-06,0.0,0.0,0.0,7.3056475e-06,0.0,2.3774575000000005e-06,0.0,6.2748949999999995e-06,0.0,0.0,0.0,6.300920000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17097525,0.0,0.17086500000000002,0.0,0.03651165,0.0,0.066841925,0.0,0.23199525,0.0,0.23918125,0.0,0.061903575,0.0,0.12028900000000001,0.0,0.00034578975000000003,0.0,0.000292374,0.0,0.000171687,0.0,0.0003017125,0.0,0.000257789,0.0,0.00024480399999999994,0.0,9.4251225e-05,0.0,0.000290512,0.0,0.0003449245,0.0,0.000326237,0.0,0.00014066399999999998,0.0,0.00034108574999999996,0.0,0.00027892825,0.0,0.00024520525000000005,0.0,0.00013384675,0.0,0.000285375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8735,1247595.25,4.987195,21346.0,1.7109715671007886,0.00103622,0.0,0.00104027,0.0,0.00057772425,0.0,0.00120643,0.0,0.0008063255,0.0,0.0009143615,0.0,0.000443152,0.0,0.0009741452499999999,0.0,6.4609849999999994e-06,0.0,6.395505e-06,0.0,3.99067e-06,0.0,1.0376590000000001e-05,0.0,3.1812375e-06,0.0,6.2367925000000005e-06,0.0,0.0,0.0,6.565270000000001e-06,0.0,6.381975e-06,0.0,6.262585000000001e-06,0.0,0.0,0.0,7.2877824999999995e-06,0.0,3.19682e-06,0.0,6.400939999999999e-06,0.0,0.0,0.0,6.285725e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17000975,0.0,0.17060625,0.0,0.037352325,0.0,0.0677875,0.0,0.23117925,0.0,0.23879299999999998,0.0,0.062638575,0.0,0.12021250000000001,0.0,0.00036121225,0.0,0.0003348035,0.0,0.00019773599999999998,0.0,0.0002894355,0.0,0.00025791075,0.0,0.00025933325,0.0,0.00011423325,0.0,0.00033030425000000005,0.0,0.0003864445,0.0,0.000329132,0.0,0.00014844400000000002,0.0,0.00038756650000000006,0.0,0.00029906125,0.0,0.00027943175,0.0,0.00013767899999999998,0.0,0.0002965105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8766,1248445.75,4.9830225,22062.0,1.7671572833661375,0.0011025425,0.0,0.001112285,0.0,0.000559019,0.0,0.0012612625,0.0,0.0008041135,0.0,0.0009467925000000001,0.0,0.00044856275000000004,0.0,0.0010415575,0.0,6.469500000000001e-06,0.0,6.457952499999999e-06,0.0,5.394025e-07,0.0,6.5073625000000005e-06,0.0,6.2752625e-06,0.0,6.2925775e-06,0.0,0.0,0.0,6.476590000000001e-06,0.0,6.4814875e-06,0.0,6.2768175e-06,0.0,3.1509200000000003e-06,0.0,6.52476e-06,0.0,3.133735e-06,0.0,6.3709374999999995e-06,0.0,0.0,0.0,6.43119e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17001724999999998,0.0,0.16988899999999998,0.0,0.038347624999999996,0.0,0.06866862499999998,0.0,0.23027075000000002,0.0,0.23930174999999998,0.0,0.062803775,0.0,0.120124,0.0,0.0003881685,0.0,0.00035614125,0.0,0.000189044,0.0,0.00032370675000000003,0.0,0.00027646125,0.0,0.00028317925,0.0,0.00012203450000000001,0.0,0.00035761525,0.0,0.00039500550000000004,0.0,0.00035809525,0.0,0.000174312,0.0,0.00040597425,0.0,0.00030188675,0.0,0.00025611225,0.0,0.000157526,0.0,0.00030297175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8797,1249325.5,4.990225,22061.5,1.7658728649979532,0.00118775,0.0,0.0011679275,0.0,0.000599596,0.0,0.001322785,0.0,0.00090321825,0.0,0.001008625,0.0,0.00044942325,0.0,0.0010160174999999999,0.0,6.48894e-06,0.0,6.4397124999999995e-06,0.0,6.174685000000001e-06,0.0,9.4229625e-06,0.0,6.27743e-06,0.0,3.994345000000001e-06,0.0,1.567585e-06,0.0,6.49907e-06,0.0,8.699175000000001e-06,0.0,6.3302325e-06,0.0,3.9824225e-06,0.0,6.525357500000001e-06,0.0,0.0,0.0,6.264439999999999e-06,0.0,0.0,0.0,6.2922574999999994e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16942474999999999,0.0,0.168586,0.0,0.038678175,0.0,0.06986262500000001,0.0,0.22994175,0.0,0.2389115,0.0,0.062880025,0.0,0.12025025,0.0,0.00041505325000000006,0.0,0.00037708874999999996,0.0,0.0001792985,0.0,0.00034931225,0.0,0.00029092349999999996,0.0,0.00027473024999999997,0.0,0.00012715825,0.0,0.00039214175,0.0,0.00045307874999999997,0.0,0.00034726225,0.0,0.00018931075000000003,0.0,0.00040857075,0.0,0.000329533,0.0,0.0002857935,0.0,0.00018363175,0.0,0.000306217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8826,1250096.0,4.9834175,20651.75,1.6520131253919699,0.0012557425,0.0,0.0012433574999999998,0.0,0.00064041725,0.0,0.0013506125000000001,0.0,0.000982976,0.0,0.0010649575,0.0,0.00050336375,0.0,0.00106961,0.0,6.51432e-06,0.0,6.4333425e-06,0.0,6.2906325e-06,0.0,6.431885000000001e-06,0.0,3.2518874999999997e-06,0.0,3.2175500000000002e-06,0.0,6.234305e-06,0.0,6.463495e-06,0.0,6.487805e-06,0.0,6.398747499999999e-06,0.0,6.241685e-06,0.0,8.279055e-06,0.0,5.347975e-07,0.0,6.279215e-06,0.0,0.0,0.0,6.4126175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16926049999999998,0.0,0.16769924999999997,0.0,0.039435225000000004,0.0,0.07065755,0.0,0.229212,0.0,0.23796525,0.0,0.06344127499999999,0.0,0.12051725000000002,0.0,0.00038224900000000003,0.0,0.00039605325000000003,0.0,0.00019983449999999998,0.0,0.00036150474999999994,0.0,0.00029219125,0.0,0.000302952,0.0,0.000151538,0.0,0.0003781994999999999,0.0,0.000457865,0.0,0.00036164875000000004,0.0,0.0001913215,0.0,0.00043272675,0.0,0.00034113500000000006,0.0,0.00029781675,0.0,0.00017643525000000002,0.0,0.00031171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
