time	from	to
5595	64	0
5595	64	0
5596	0	16
5596	64	0
5596	72	104
5596	64	0
5596	12	4
5596	64	0
5596	84	20
5596	64	68
5596	64	0
5597	64	0
5597	4	20
5597	80	16
5597	64	0
5597	64	0
5598	64	0
5598	64	96
5598	64	80
5598	80	84
5598	64	0
5598	80	112
5599	80	16
5599	64	80
5599	64	96
5599	72	64
5600	64	80
5600	68	4
5600	0	16
5601	72	104
5601	0	4
5602	64	0
5602	72	104
5602	68	4
5603	64	0
5603	64	80
5603	64	68
5603	80	16
5603	64	0
5603	4	36
5603	80	16
5603	72	64
5603	64	0
5604	72	8
5604	64	0
5604	64	68
5604	64	0
5604	64	0
5605	64	68
5605	64	68
5605	64	0
5605	64	0
5605	64	0
5606	64	68
5606	0	16
5607	64	96
5607	80	16
5607	68	100
5607	64	0
5607	72	88
5607	64	0
5608	0	16
5608	92	28
5608	64	80
5609	64	0
5609	64	0
5609	72	64
5609	72	8
5609	64	0
5610	64	0
5610	64	0
5610	76	92
5610	64	0
5611	72	88
5611	72	76
5611	64	0
5611	76	12
5611	0	32
5612	64	96
5612	72	76
5612	64	0
5612	80	16
5612	88	80
5612	64	80
5613	64	68
5613	64	80
5614	64	0
5614	68	4
5614	0	4
5614	68	100
5614	80	16
5615	68	4
5615	64	68
5615	64	0
5615	64	0
5615	64	0
5615	76	68
5615	92	28
5615	80	16
5616	64	96
5616	28	20
5616	64	0
5616	68	84
5617	64	68
5618	64	0
5618	64	80
5618	68	4
5618	100	36
5619	64	80
5619	72	8
5619	0	4
5619	80	84
5619	68	4
5619	80	16
5619	68	4
5620	64	68
5620	72	88
5620	64	68
5620	0	16
5620	96	32
5621	8	12
5621	64	68
5621	68	100
5622	64	0
5622	64	68
5623	64	68
5623	64	68
5624	80	112
5624	64	68
5624	80	84
5624	16	48
5625	72	8
5625	64	80
5626	72	64
5626	68	4
5626	64	0
5626	64	68
5626	72	76
5626	64	96
5627	72	8
5627	80	16
5627	64	0
5627	64	96
5628	80	16
5628	76	12
5629	64	68
5629	72	76
5629	112	48
5630	68	4
5630	72	76
5630	0	4
5630	72	76
5630	72	88
5630	76	108
5630	80	16
5630	80	16
5631	84	20
5631	64	0
5631	64	0
5631	64	0
5631	64	96
5631	108	44
5632	64	68
5632	72	88
5632	16	48
5632	68	4
5632	96	32
5633	72	64
5633	64	68
5633	76	12
5633	76	68
5633	0	32
5633	4	20
5634	64	68
5635	64	0
5635	64	68
5635	64	0
5635	64	96
5635	64	80
5635	80	16
5636	64	0
5636	64	0
5636	64	0
5636	64	0
5636	20	52
5636	16	48
5637	64	80
5637	64	68
5637	64	0
5637	64	80
5638	64	80
5639	80	112
5640	64	0
5640	64	68
5640	64	80
5640	64	0
5641	64	68
5642	64	96
5642	72	8
5642	64	68
5642	64	0
5642	64	0
5642	116	52
5643	64	80
5643	64	0
5643	72	8
5643	64	0
5643	64	68
5643	8	12
5643	80	16
5644	64	80
5644	72	76
5644	72	104
5644	64	0
5644	64	0
5645	72	64
5645	64	0
5645	64	68
5645	72	64
5646	64	68
5646	68	4
5646	64	68
5646	72	8
5646	64	96
5647	0	4
5647	64	68
5647	64	0
5648	64	68
5648	72	76
5648	64	0
5648	64	80
5648	64	80
5649	64	0
5649	72	104
5649	76	12
5649	64	0
5649	80	112
5650	64	0
5650	80	84
5650	64	0
5650	64	0
5651	68	4
5651	0	32
5651	72	104
5651	64	0
5652	64	0
5653	80	16
5653	64	68
5653	64	68
5653	64	68
5653	64	0
5653	0	16
5654	64	0
5654	64	68
5654	72	88
5654	68	4
5654	64	0
5654	72	88
5654	64	0
5655	0	4
5655	72	8
5655	84	20
5655	4	20
5655	64	0
5656	64	0
5656	76	108
5656	64	0
5656	64	0
5656	64	68
5656	64	96
5657	64	80
5657	64	68
5657	64	68
5657	64	0
5657	64	0
5658	64	80
5658	72	88
5658	64	68
5659	64	0
5659	64	0
5659	64	0
5659	64	0
5659	64	0
5660	64	0
5660	68	100
5660	64	0
5660	72	76
5661	64	80
5661	64	0
5662	64	0
5662	64	68
5662	64	68
5662	0	32
5662	64	0
5662	96	100
5662	72	64
5662	68	4
5662	64	80
5662	64	0
5663	72	8
5663	64	68
5663	72	88
5663	64	68
5663	68	100
5663	0	4
5663	100	36
5663	64	96
5663	80	16
5664	0	16
5664	64	0
5664	68	84
5665	64	96
5665	64	0
5665	64	0
5666	64	0
5666	64	0
5666	64	68
5666	64	96
5666	64	0
5666	64	0
5667	64	68
5667	64	96
5667	64	0
5667	80	112
5667	0	16
5668	72	64
5668	64	0
5668	64	80
5668	96	32
5669	64	80
5669	72	76
5669	84	20
5669	72	88
5669	64	80
5669	0	32
5669	100	36
5669	64	0
5670	72	8
5670	96	32
5670	64	0
5670	64	0
5671	64	68
5671	64	68
5671	0	16
5671	64	0
5671	72	104
5672	72	76
5672	76	12
5673	4	20
5673	64	68
5673	64	0
5673	0	16
5674	64	96
5674	64	0
5674	72	8
5674	64	96
5674	64	68
5674	64	68
5674	64	80
5674	64	0
5675	64	0
5675	64	0
5676	64	68
5676	64	0
5676	64	68
5676	64	68
5676	72	64
5677	16	48
5677	64	0
5677	64	0
5678	80	16
5678	72	8
5678	68	4
5678	64	0
5678	68	100
5679	64	96
5679	64	0
5680	80	16
5680	72	8
5680	64	68
5680	64	96
5680	76	12
5680	64	0
5680	64	96
5681	64	0
5681	64	96
5681	64	68
5681	80	84
5681	80	16
5682	64	0
5682	64	68
5682	64	68
5682	64	0
5682	64	0
5682	68	84
5682	96	32
5683	0	16
5683	64	68
5683	64	80
5683	64	0
5683	72	88
5683	64	68
5683	96	100
5683	0	4
5683	0	16
5684	64	96
5685	80	16
5685	64	0
5686	64	96
5686	0	4
5686	72	76
5686	64	80
5686	64	80
5687	64	0
5687	64	68
5687	96	32
5687	76	12
5687	64	68
5687	96	100
5687	64	68
5687	64	0
5687	64	80
5687	64	80
5688	72	88
5688	64	0
5688	12	4
5688	16	48
5689	64	68
5689	64	0
5690	64	80
5690	72	76
5690	64	96
5690	64	96
5691	0	4
5691	4	36
5691	12	44
5691	72	8
5692	80	16
5692	76	108
5693	80	16
5693	64	0
5694	64	80
5694	72	88
5694	96	32
5695	64	0
5695	64	68
5695	64	0
5696	64	80
5696	64	68
5696	68	4
5697	72	8
5697	72	8
5697	108	44
5697	64	0
5697	64	0
5697	64	0
5698	64	0
5698	72	88
5698	64	96
5698	64	0
5699	80	16
5699	72	76
5699	64	80
5700	8	24
5700	72	8
5701	64	96
5702	64	0
5702	64	0
5702	76	12
5702	64	0
5702	16	48
5702	72	88
5703	64	0
5703	64	0
5703	0	16
5703	96	32
5703	64	68
5703	64	68
5703	64	0
5703	72	8
5703	64	96
5703	64	96
5704	64	0
5704	0	16
5704	64	0
5704	64	0
5705	64	68
5705	64	80
5706	64	0
5706	72	104
5706	64	96
5707	64	0
5707	72	8
5707	64	0
5707	72	8
5707	0	32
5707	64	0
5708	64	80
5708	64	68
5709	76	108
5709	64	0
5710	64	0
5710	64	96
5710	64	0
5710	64	96
5710	64	68
5710	64	68
5710	64	0
5711	0	4
5711	64	68
5711	64	80
5711	64	0
5711	0	32
5712	80	112
5712	68	100
5712	64	68
5712	64	0
5712	64	96
5712	64	80
5713	64	0
5713	64	0
5713	80	16
5714	64	68
5714	96	32
5715	64	0
5715	64	80
5715	64	0
5715	72	76
5715	64	96
5715	64	0
5715	68	4
5715	64	0
5716	64	0
5717	64	80
5717	64	68
5717	72	76
5717	64	0
5717	0	16
5718	64	68
5719	64	80
5719	72	76
5719	76	68
5719	0	32
5719	64	0
5719	0	16
5720	64	80
5720	64	0
5720	76	108
5720	64	80
5721	0	4
5721	68	4
5721	64	0
5722	64	80
5722	72	76
5722	64	96
5722	64	80
5722	64	0
5723	80	16
5723	64	68
5723	76	92
5723	64	0
5724	72	76
5724	72	64
5725	64	0
5725	64	0
5725	64	96
5725	72	88
5726	64	68
5726	72	8
5726	64	68
5726	64	0
5727	64	80
5727	96	100
5727	72	88
5728	4	20
5728	64	80
5728	64	0
5729	64	0
5729	64	0
5730	80	16
5730	64	0
5730	64	0
5730	64	80
5730	96	32
5731	72	76
5731	72	76
5731	72	88
5732	64	0
5732	64	68
5732	64	80
5732	64	0
5732	64	68
5732	72	76
5732	76	92
5733	72	8
5733	64	0
5733	64	96
5734	68	4
5734	72	64
5734	84	20
5734	64	0
5734	72	104
5734	64	0
5734	72	88
5734	64	0
5734	100	36
5735	64	0
5735	64	0
5735	64	0
5735	96	32
5735	80	16
5735	0	16
5736	68	4
5736	64	68
5736	72	76
5736	76	12
5737	64	0
5737	64	96
5738	64	68
5739	80	16
5739	64	68
5739	64	0
5739	64	68
5739	84	20
5739	68	100
5740	72	76
5740	0	16
5740	64	80
5740	96	100
5742	72	104
5742	72	104
5742	64	68
5742	64	96
5743	72	76
5743	64	0
5743	0	16
5744	80	84
5744	68	4
5744	64	0
5744	64	68
5744	72	76
5744	64	80
5744	64	96
5745	64	96
5745	64	0
5745	72	76
5745	104	40
5745	0	32
5746	64	0
5746	0	32
5746	76	92
5746	64	0
5746	96	32
5748	104	108
5749	64	0
5749	64	96
5749	64	68
5749	104	40
5749	64	80
5750	92	124
5750	64	0
5750	64	96
5751	64	80
5751	64	0
5751	0	4
5752	64	0
5752	72	88
5752	64	0
5752	64	80
5752	64	96
5752	84	20
5752	64	0
5752	64	0
5752	124	60
5753	72	8
5753	68	4
5754	64	0
5754	64	68
5754	76	12
5755	64	96
5755	64	68
5755	0	16
5755	68	100
5755	64	80
5756	88	24
5756	64	0
5756	84	20
5756	64	80
5756	12	28
5757	64	0
5757	64	96
5757	64	0
5758	64	0
5758	80	84
5758	64	0
5758	64	68
5758	64	68
5758	64	96
5758	72	8
5759	0	4
5759	68	4
5759	64	0
5759	64	0
5759	64	0
5759	0	16
5760	64	0
5760	64	80
5760	80	112
5761	64	96
5761	64	96
5761	64	68
5761	72	88
5761	64	96
5761	72	76
5761	64	80
5761	64	68
5761	64	0
5761	64	0
5761	120	124
5761	72	88
5761	72	8
5762	64	68
5762	64	68
5762	96	32
5763	64	68
5763	0	32
5763	64	68
5763	64	0
5763	64	68
5763	0	4
5763	64	80
5763	64	96
5764	64	68
5764	72	104
5764	64	0
5764	64	0
5764	72	8
5765	68	4
5765	72	64
5765	64	0
5765	64	0
5765	64	68
5765	64	0
5765	64	0
5765	88	120
5766	80	16
5766	64	0
5766	64	0
5766	64	0
5766	64	0
5767	64	96
5767	76	12
5767	0	4
5767	4	20
5768	72	76
5768	64	68
5768	64	0
5768	64	96
5769	64	80
5769	0	16
5769	64	80
5769	96	32
5770	64	0
5770	68	84
5770	64	68
5770	64	68
5770	68	4
5770	64	80
5770	64	0
5770	76	12
5770	0	16
5771	64	96
5771	0	4
5771	64	68
5771	20	52
5771	72	8
5771	72	64
5771	64	0
5771	64	80
5771	64	80
5771	64	0
5771	0	32
5772	64	96
5772	72	64
5772	64	0
5772	64	0
5772	64	80
5772	72	88
5772	72	8
5772	64	0
5772	68	4
5772	12	28
5773	72	76
5773	64	68
5773	80	16
5774	0	16
5775	64	80
5775	72	88
5775	72	104
5776	112	116
5776	64	80
5776	80	16
5776	64	80
5776	72	104
5777	80	84
5777	120	124
5777	72	76
5778	72	8
5778	72	76
5778	96	100
5778	72	104
5778	104	40
5779	72	8
5779	68	4
5779	64	0
5779	64	0
5779	64	68
5779	64	96
5780	80	16
5780	64	0
5781	64	0
5781	72	8
5781	72	104
5781	68	84
5781	72	76
5781	64	0
5781	84	20
5782	84	20
5783	72	8
5783	64	68
5783	72	8
5783	104	40
5783	64	96
5783	96	32
5784	64	0
5784	80	84
5784	64	96
5784	64	80
5784	64	68
5784	8	0
5784	64	96
5784	76	108
5784	0	32
5785	0	4
5785	64	80
5785	0	4
5785	84	20
5785	72	64
5786	72	104
5786	64	80
5787	104	40
5787	84	20
5787	64	80
5788	64	0
5788	80	84
5788	0	4
5788	64	96
5788	68	4
5789	4	20
5789	64	0
5789	80	16
5789	0	4
5789	72	104
5789	68	84
5789	80	16
5789	0	32
5790	64	96
5790	64	0
5790	64	68
5790	64	0
5790	72	104
5791	64	96
5791	64	68
5791	72	104
5791	104	40
5791	0	16
5791	20	52
5792	64	0
5793	64	0
5793	64	0
5794	64	80
5795	72	8
5795	64	0
5795	64	68
5795	96	32
5795	0	16
5795	64	0
5795	64	0
5795	4	36
5796	0	32
5796	64	68
5796	64	68
5796	104	40
5797	64	68
5797	64	0
5797	64	68
5797	64	0
5798	64	68
5798	64	0
5798	76	12
5798	0	32
5798	80	16
5799	68	4
5799	68	100
5799	72	8
5799	64	0
5799	0	4
5799	64	0
5799	64	0
5799	64	0
5800	80	16
5800	64	0
5800	64	68
5801	96	32
5801	72	8
5801	68	4
5801	104	40
5802	64	68
5802	64	96
5802	72	64
5802	64	80
5802	72	88
5802	80	16
5803	64	68
5803	64	0
5804	64	68
5804	64	68
5804	64	68
5804	68	4
5805	80	16
5805	76	92
5805	64	80
5805	64	68
5805	68	100
5805	64	0
5805	64	80
5805	64	68
5805	64	0
5805	64	80
5805	68	4
5805	72	64
5806	72	88
5806	68	84
5806	64	0
5806	64	0
5807	80	84
5808	64	68
5808	64	0
5808	0	32
5808	76	12
5809	72	8
5809	64	68
5809	84	116
5809	64	68
5809	72	8
5809	64	68
5809	96	32
5809	68	4
5809	64	0
5810	80	16
5810	64	68
5810	8	40
5810	72	76
5810	64	68
5810	64	68
5810	64	0
5810	80	16
5811	64	68
5811	72	64
5811	80	16
5811	0	16
5812	64	96
5812	100	36
5812	80	112
5813	80	112
5813	64	0
5813	64	68
5813	76	12
5813	64	0
5813	64	0
5813	104	40
5814	0	4
5814	72	76
5814	72	88
5814	64	80
5815	72	8
5815	0	16
5815	64	0
5815	104	40
5815	64	96
5815	64	0
5816	72	76
5816	0	16
5816	68	4
5817	64	0
5817	64	68
5817	68	4
5817	0	4
5817	0	16
5817	64	80
5817	0	32
5817	72	104
5817	72	88
5818	76	12
5818	88	24
5818	72	76
5818	72	76
5818	64	96
5818	96	32
5819	64	0
5820	72	8
5821	68	4
5821	64	0
5821	64	80
5822	68	4
5822	80	112
5822	64	96
5822	64	68
5822	68	4
5822	76	92
5823	72	76
5823	72	76
5823	64	80
5824	64	96
5824	64	68
5824	76	12
5824	96	32
5825	64	96
5825	64	0
5825	96	32
5826	72	8
5826	64	0
5826	64	0
5827	64	0
5827	80	84
5827	64	0
5827	64	96
5827	64	80
5827	64	0
5827	64	80
5828	64	68
5828	64	68
5828	0	4
5828	64	80
5828	64	0
5829	64	80
5829	80	84
5829	64	0
5830	0	32
5830	64	96
5830	76	12
5830	64	0
5830	64	0
5830	64	0
5831	64	68
5831	64	0
5831	64	96
5831	104	40
5832	64	0
5832	64	0
5832	64	0
5832	64	68
5832	64	68
5832	64	0
5832	68	4
5832	12	28
5832	64	80
5833	64	68
5833	64	80
5833	64	0
5833	64	0
5833	64	80
5834	0	4
5834	80	84
5834	64	68
5834	64	80
5834	64	96
5834	68	100
5835	0	32
5835	64	0
5835	64	0
5835	68	4
5835	0	32
5835	96	100
5835	64	68
5835	72	64
5836	64	0
5836	64	68
5836	64	0
5837	64	68
5837	72	76
5837	68	100
5837	0	32
5837	64	96
5837	64	0
5838	72	88
5838	76	12
5838	4	20
5838	4	20
5838	96	32
5839	64	0
5839	64	0
5839	104	40
5840	64	0
5840	72	8
5840	64	0
5840	64	68
5840	64	0
5840	64	0
5841	72	64
5841	64	68
5841	64	0
5841	64	0
5841	64	0
5842	64	80
5842	64	96
5842	72	76
5842	68	4
5842	64	0
5842	64	96
5843	72	64
5843	64	80
5843	64	0
5844	64	0
5844	72	104
5845	80	16
5845	64	68
5845	64	68
5845	0	16
5845	64	0
5846	68	84
5846	72	76
5846	68	4
5847	0	16
5847	104	40
5847	64	0
5847	72	8
5847	64	96
5848	68	4
5848	64	80
5848	72	104
5848	64	0
5848	0	32
5849	0	32
5850	64	80
5850	68	4
5851	104	40
5851	64	0
5851	80	16
5851	64	0
5852	72	104
5852	0	32
5852	64	0
5852	64	80
5852	64	80
5852	20	52
5852	64	0
5853	64	68
5853	64	80
5853	64	0
5853	64	0
5853	64	80
5853	80	16
5853	64	68
5853	64	80
5854	64	96
5854	72	8
5854	64	68
5854	64	68
5854	64	80
5854	96	32
5854	80	16
5855	80	112
5855	0	4
5855	72	8
5855	64	68
5855	64	0
5856	64	80
5856	64	0
5856	8	0
5856	0	4
5856	64	96
5856	0	16
5856	96	32
5856	64	0
5857	64	0
5857	64	68
5857	80	16
5858	64	0
5858	64	0
5858	64	68
5858	0	16
5858	72	104
5859	64	80
5859	64	80
5859	64	68
5859	64	80
5859	64	0
5859	72	88
5859	64	80
5859	72	8
5859	12	28
5859	72	88
5860	72	8
5860	72	76
5861	64	80
5861	96	32
5862	64	96
5862	84	20
5862	64	0
5862	64	96
5862	64	96
5862	8	0
5862	64	0
5863	64	0
5863	72	8
5863	64	0
5864	72	88
5864	104	40
5864	64	0
5865	64	0
5865	64	68
5865	68	100
5865	64	96
5865	72	76
5865	96	32
5865	64	0
5865	76	12
5866	72	8
5866	72	76
5867	64	96
5867	80	84
5867	64	68
5867	96	100
5867	64	96
5867	76	108
5868	64	68
5868	64	68
5868	96	100
5868	64	0
5868	64	0
5868	80	16
5869	64	0
5869	64	96
5869	72	76
5869	64	0
5869	88	80
5869	96	32
5869	64	96
5870	72	104
5870	64	80
5870	64	68
5870	64	80
5870	20	52
5871	64	96
5871	64	0
5871	64	0
5871	96	32
5871	0	32
5872	64	68
5872	64	96
5872	96	100
5872	80	112
5873	68	84
5873	64	68
5873	8	0
5873	68	100
5874	68	4
5875	64	0
5875	72	8
5875	64	68
5875	80	84
5875	64	68
5875	64	0
5875	64	0
5876	64	68
5876	64	68
5876	96	100
5876	68	4
5876	64	96
5877	64	0
5877	64	0
5877	64	80
5877	72	8
5877	72	88
5878	68	100
5878	72	88
5879	64	0
5879	68	4
5879	80	84
5879	72	8
5880	64	0
5880	64	0
5880	64	96
5881	68	84
5881	64	96
5881	64	0
5881	72	64
5881	68	4
5881	20	52
5882	68	100
5882	64	96
5882	68	4
5882	64	96
5882	64	68
5882	64	0
5882	64	96
5883	64	0
5883	64	0
5884	64	0
5884	96	32
5884	120	124
5884	64	96
5884	64	68
5884	72	104
5885	0	32
5885	64	68
5885	64	80
5886	0	4
5886	4	20
5886	64	68
5886	72	76
5886	64	0
5887	64	0
5888	0	16
5888	64	0
5888	64	0
5888	64	0
5888	64	0
5888	76	92
5888	64	80
5888	4	36
5889	64	68
5889	80	112
5890	64	0
5890	64	68
5890	16	20
5890	64	96
5890	0	4
5890	64	0
5890	96	32
5890	92	28
5890	100	36
5891	112	48
5891	64	68
5891	64	68
5891	68	4
5891	64	0
5892	0	16
5892	64	96
5892	64	0
5892	4	20
5893	116	52
5893	64	68
5893	0	32
5893	0	32
5893	64	0
5893	64	0
5894	68	4
5895	0	4
5895	64	0
5895	64	68
5895	76	12
5895	76	12
5895	64	0
5895	64	0
5896	68	4
5896	0	32
5896	4	20
5896	80	16
5897	64	0
5897	96	32
5897	68	4
5897	68	4
5897	68	4
5898	64	0
5898	64	80
5898	96	100
5898	64	68
5898	64	0
5898	68	100
5898	64	0
5899	64	80
5899	64	96
5899	64	80
5899	64	96
5899	96	100
5899	64	96
5899	64	0
5899	4	36
5899	64	0
5900	64	80
5900	0	16
5900	64	96
5900	72	8
5900	64	68
5900	0	32
5900	64	80
5900	64	0
5900	28	20
5901	72	76
5901	64	96
5901	104	40
5901	64	0
5901	12	4
5902	64	68
5902	64	0
5902	4	36
5903	80	16
5903	0	16
5903	64	0
5903	72	64
5903	96	32
5903	68	84
5904	64	96
5904	0	32
5905	64	96
5905	64	0
5905	64	0
5905	0	16
5905	64	96
5906	72	8
5906	72	8
5906	96	32
5906	16	20
5906	72	8
5906	64	68
5906	64	0
5906	84	20
5907	80	16
5907	80	16
5907	64	0
5907	64	0
5908	96	32
5908	68	4
5908	64	80
5908	64	0
5909	64	96
5909	64	68
5909	64	0
5909	96	32
5909	68	4
5910	64	96
5910	0	32
5910	64	0
5910	68	4
5910	0	32
5910	0	32
5910	64	0
5910	64	96
5911	64	0
5911	64	0
5911	96	100
5911	64	96
5911	64	0
5912	72	64
5912	64	80
5912	68	4
5912	68	4
5912	72	88
5913	96	32
5913	8	40
5913	64	68
5913	0	4
5913	64	0
5913	64	0
5913	72	8
5914	0	4
5914	72	88
5914	96	100
5915	72	64
5915	64	68
5916	64	0
5916	64	68
5916	72	76
5916	64	0
5916	64	80
5916	84	20
5917	68	4
5917	80	16
5917	64	96
5917	64	68
5917	68	4
5918	96	32
5918	64	96
5919	64	0
5919	64	0
5919	68	4
5920	104	108
5920	72	8
5920	68	4
5920	64	0
5920	0	32
5921	112	48
5921	64	80
5921	72	64
5921	72	64
5922	96	32
5922	64	96
5922	64	0
5922	64	96
5922	84	116
5923	80	16
5923	64	96
5923	68	4
5923	108	44
5923	64	0
5924	72	8
5924	64	80
5924	64	0
5924	72	8
5924	68	100
5924	64	80
5924	0	16
5925	64	68
5925	64	96
5925	72	76
5925	64	68
5925	80	84
5925	64	80
5925	68	4
5925	64	80
5925	80	112
5926	72	64
5926	0	32
5926	64	0
5926	72	76
5926	76	68
5926	64	0
5927	64	0
5927	0	4
5927	64	0
5927	64	0
5928	64	68
5928	64	96
5929	64	80
5929	64	68
5929	72	64
5929	68	4
5929	64	80
5929	120	56
5930	68	84
5930	64	0
5930	120	56
5931	72	76
5931	72	8
5931	72	8
5931	80	16
5932	64	68
5932	64	0
5932	64	0
5933	64	68
5933	80	16
5933	64	96
5933	64	68
5933	72	8
5933	0	32
5933	64	0
5933	64	80
5933	64	0
5933	76	108
5935	12	28
5935	4	20
5935	72	88
5935	64	0
5935	64	68
5935	64	0
5935	64	80
5936	64	0
5937	104	108
5937	64	80
5937	72	76
5937	64	80
5937	80	16
5938	64	0
5938	64	68
5938	68	100
5938	64	80
5939	64	96
5939	64	96
5939	72	76
5939	0	16
5940	64	80
5940	72	88
5940	72	8
5940	68	4
5941	64	0
5941	68	84
5941	72	88
5941	64	0
5941	68	4
5941	68	84
5942	64	68
5942	76	108
5942	80	112
5943	64	0
5943	68	84
5944	80	16
5944	0	16
5944	64	0
5944	108	44
5945	0	16
5945	64	80
5945	64	68
5945	64	0
5945	68	4
5946	64	0
5946	68	100
5946	64	68
5946	64	80
5946	64	68
5946	64	68
5946	64	0
5946	64	0
5947	72	8
5947	76	92
5948	0	16
5949	64	96
5949	64	0
5949	64	96
5949	80	16
5950	64	80
5950	12	44
5950	0	32
5951	68	84
5951	72	104
5952	64	0
5952	64	80
5952	104	108
5952	64	80
5952	0	16
5953	64	0
5953	72	76
5953	64	68
5954	64	68
5954	64	0
5954	64	68
5955	72	8
5955	64	80
5955	68	100
5955	96	100
5955	0	32
5956	64	0
5956	64	96
5956	64	0
5956	64	80
5957	64	96
5957	72	76
5957	64	68
5957	12	4
5957	68	4
5957	72	88
5958	72	8
5958	72	104
5959	64	0
5959	0	4
5959	72	88
5959	80	16
5959	64	0
5960	64	96
5960	8	40
5960	64	80
5961	80	16
5961	64	68
5962	72	88
5962	0	32
5962	64	96
5962	64	68
5962	72	64
5962	64	0
5962	64	0
5963	64	0
5963	64	0
5963	68	84
5964	72	8
5964	72	76
5964	72	8
5964	68	4
5964	64	0
5964	0	16
5965	16	20
5965	72	104
5965	64	96
5965	68	100
5965	64	80
5966	80	112
5966	64	68
5966	64	80
5967	72	8
5967	64	68
5967	72	76
5967	64	68
5967	0	16
5968	80	16
5968	64	96
5968	96	100
5968	104	108
5968	72	64
5969	64	0
5969	64	68
5969	64	68
5969	68	100
5969	4	36
5969	64	0
5970	64	0
5970	72	64
5970	64	96
5970	68	4
5971	0	16
5971	0	32
5971	72	8
5971	68	4
5971	0	32
5971	72	104
5972	64	96
5972	72	8
5973	64	80
5973	80	16
5974	64	80
5974	64	80
5974	64	0
5974	64	0
5974	96	32
5975	72	88
5975	64	0
5975	80	16
5975	64	80
5976	72	76
5976	64	0
5976	32	36
5976	64	0
5976	72	104
5976	96	32
5977	0	16
5977	64	68
5977	80	16
5978	64	0
5978	72	64
5979	64	96
5979	64	96
5979	64	0
5979	64	0
5979	64	80
5980	64	0
5980	76	68
5980	64	0
5980	96	32
5980	96	100
5980	64	68
5980	104	108
5981	64	0
5981	0	4
5981	64	68
5981	68	4
5981	64	0
5981	64	68
5981	68	4
5981	0	4
5982	64	96
5982	68	100
5984	64	80
5984	64	68
5984	72	76
5984	64	68
5984	64	96
5984	64	68
5984	64	0
5984	64	0
5985	68	4
5985	20	52
5985	72	8
5986	68	84
5986	64	96
5986	72	88
5986	0	32
5986	64	68
5986	64	0
5987	68	100
5987	64	0
5987	72	64
5987	72	8
5987	64	0
5988	64	0
5988	64	0
5988	80	84
5988	96	100
5988	64	80
5988	0	4
5988	64	80
5989	64	80
5989	80	16
5989	0	32
5990	64	68
5990	72	104
5990	64	80
5990	8	24
5991	64	80
5991	64	68
5991	64	68
5991	0	4
5991	64	96
5991	68	100
5991	64	0
5991	68	4
5992	64	0
5993	68	84
5993	64	0
5993	68	4
5993	64	80
5994	72	104
5994	68	4
5994	68	100
5995	64	0
5995	64	80
5996	80	112
5996	64	96
5996	64	0
5996	64	0
5996	64	0
5996	4	20
5996	100	36
5997	96	32
5997	64	0
5998	96	32
5998	72	76
5998	64	0
5998	64	0
5998	64	80
5998	80	84
5998	64	80
5999	64	80
5999	72	8
5999	64	80
6000	4	20
6000	80	16
6000	64	68
6000	64	96
6000	64	96
6000	80	16
6000	0	32
6000	68	100
6000	4	20
6001	84	20
6001	64	0
6002	72	8
6002	68	4
6002	64	68
6002	64	0
6002	64	68
6002	72	88
6002	100	36
6003	80	16
6003	64	68
6003	0	32
6004	64	96
6004	80	112
6004	64	0
6005	64	0
6005	64	0
6005	72	104
6005	64	0
6005	64	96
6005	64	80
6005	0	16
6005	64	96
6006	72	76
6006	64	0
6006	0	16
6007	72	76
6007	72	76
6007	64	68
6007	64	96
6007	68	100
6007	64	0
6007	64	0
6007	96	32
6008	64	80
6008	64	0
6008	80	16
6008	80	16
6009	64	0
6009	64	0
6009	64	0
6009	72	8
6009	80	16
6010	64	80
6010	0	32
6011	64	0
6011	64	68
6011	96	100
6011	0	4
6011	0	32
6011	64	0
6011	96	32
6012	64	0
6012	64	80
6012	64	0
6012	64	80
6012	96	32
6012	64	0
6013	64	0
6013	64	0
6013	68	4
6013	64	68
6013	68	4
6013	0	16
6013	68	4
6014	80	16
6014	64	80
6014	64	0
6014	64	96
6014	80	16
6014	68	4
6014	64	0
6015	72	76
6015	80	16
6015	64	96
6015	72	64
6015	68	100
6015	4	20
6016	0	16
6016	64	0
6017	68	4
6017	64	96
6017	64	68
6017	64	0
6017	0	32
6018	0	4
6018	64	0
6018	64	80
6019	64	68
6019	64	0
6019	80	16
6019	72	8
6019	64	96
6019	68	100
6020	72	76
6020	72	76
6020	72	76
6020	72	104
6021	80	16
6021	100	36
6022	64	0
6022	72	64
6022	64	68
6023	64	0
6023	64	68
6023	64	0
6023	72	88
6023	64	80
6023	76	12
6023	16	48
6023	64	0
6023	64	0
6024	64	96
6024	64	96
6024	72	76
6024	64	68
6024	16	20
6024	0	4
6024	64	96
6024	72	8
6024	64	80
6024	64	96
6024	64	0
6025	64	0
6026	64	0
6026	68	4
6026	64	96
6026	68	100
6026	0	16
6026	68	84
6026	0	16
6026	64	0
6027	64	80
6027	72	8
6027	64	96
6028	64	80
6028	64	96
6028	72	8
6028	64	68
6028	64	96
6028	0	32
6028	64	0
6029	64	80
6029	64	68
6029	0	4
6029	0	4
6029	0	32
6029	68	4
6029	80	16
6029	8	24
6030	0	32
6030	64	68
6030	64	96
6030	68	4
6030	68	84
6031	72	76
6031	72	104
